BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,0,0.000119
letters,left,letter,E,4,0,1,0.000105
letters,right,letter,T,6,0,1,1.246132
letters,left,letter,G,3,0,1,0.996775
letters,right,letter,R,1,0,1,0.964640
letters,left,letter,T,2,0,1,0.745814
letters,right,letter,E,1,0,1,0.607029
letters,left,letter,R,1,0,1,0.581684
letters,right,letter,U,4,0,1,0.550546
letters,left,letter,E,8,0,1,0.717157
letters,right,letter,U,5,0,1,0.601975
letters,left,letter,E,2,0,1,0.663048
letters,right,letter,C,5,0,1,0.612853
letters,left,letter,E,7,0,1,0.555896
letters,right,letter,U,3,0,0,0.903269
letters,left,letter,R,5,0,0,0.000108
letters,right,letter,A,7,0,0,0.000117
letters,left,letter,G,2,0,0,0.000106
letters,right,letter,C,8,0,1,0.000116
letters,left,letter,T,6,0,1,1.619617
letters,right,letter,R,4,0,1,0.993490
letters,left,letter,G,6,0,1,0.870934
letters,right,letter,C,3,0,1,0.838431
letters,left,letter,R,2,0,1,0.821440
letters,right,letter,I,2,0,1,0.825084
letters,left,letter,I,7,0,1,0.925010
letters,right,letter,C,3,0,1,0.846060
letters,left,letter,G,6,0,1,0.872515
letters,right,letter,T,8,0,1,0.792618
letters,left,letter,T,5,0,1,0.832887
letters,right,letter,I,1,0,1,0.764235
letters,left,letter,A,4,0,1,0.794703
letters,right,letter,G,8,0,1,0.756688
letters,left,letter,I,6,0,1,0.642070
letters,right,letter,A,3,0,1,0.769806
letters,left,letter,A,4,0,1,0.799376
letters,right,letter,C,8,0,1,0.733411
letters,left,letter,U,7,0,1,0.755942
letters,right,letter,A,5,0,1,0.834726
letters,left,letter,I,7,0,1,0.686386
numbers,right,number,C,6,1,1,2.178485
numbers,left,number,R,3,0,1,0.890724
numbers,right,number,T,1,0,1,0.777018
numbers,left,number,T,2,0,1,0.718149
numbers,right,number,T,5,0,1,0.717924
numbers,left,number,A,6,0,1,0.733769
numbers,right,number,E,1,0,1,1.570220
numbers,left,number,C,5,0,1,1.163791
numbers,right,number,I,2,0,1,0.839144
numbers,left,number,G,3,0,1,0.762602
numbers,right,number,R,5,0,1,0.814393
numbers,left,number,A,8,0,1,0.700608
numbers,right,number,G,1,0,1,0.786974
numbers,left,number,T,4,0,1,0.747233
numbers,right,number,U,4,0,1,0.864592
numbers,left,number,U,4,0,1,0.649938
numbers,right,number,U,1,0,1,0.857850
numbers,left,number,E,6,0,1,1.031661
numbers,right,number,A,5,0,1,1.005959
numbers,left,number,E,4,0,1,0.738616
numbers,right,number,C,8,0,1,0.964539
numbers,left,number,I,3,0,1,0.813384
numbers,right,number,U,7,0,1,0.874706
numbers,left,number,A,8,0,1,0.774653
numbers,right,number,E,2,0,1,0.960225
numbers,left,number,I,6,0,1,0.749537
numbers,right,number,C,2,0,1,0.795933
numbers,left,number,C,8,0,1,1.014995
numbers,right,number,U,7,0,1,0.761770
numbers,left,number,I,6,0,1,0.729820
numbers,right,number,G,7,0,1,0.840460
numbers,left,number,R,1,0,1,0.778866
numbers,right,number,E,3,0,1,1.022869
numbers,left,number,A,7,0,1,0.764844
numbers,right,number,T,3,0,1,0.722063
numbers,left,number,I,4,0,1,0.688203
numbers,right,number,G,5,0,1,0.770323
numbers,left,number,G,2,0,1,0.656025
numbers,right,number,R,8,0,1,0.799215
numbers,left,number,R,7,0,1,0.763711
lettersnumbers,left,letter,R,7,1,1,2.500785
lettersnumbers,right,letter,T,1,0,1,1.511510
lettersnumbers,right,number,T,3,1,1,2.051528
lettersnumbers,left,number,G,2,0,1,1.137535
lettersnumbers,left,letter,C,2,1,1,2.238178
lettersnumbers,right,letter,I,4,0,1,1.653686
lettersnumbers,right,number,U,5,1,1,1.970978
lettersnumbers,left,number,A,1,0,1,1.092276
lettersnumbers,left,letter,T,6,1,1,1.310246
lettersnumbers,right,letter,C,5,0,1,1.271436
lettersnumbers,right,number,R,8,1,1,1.099430
lettersnumbers,left,number,A,3,0,1,1.776958
lettersnumbers,left,letter,G,6,1,1,1.464108
lettersnumbers,right,letter,T,6,0,1,1.392733
lettersnumbers,right,number,R,4,1,1,1.179240
lettersnumbers,left,number,U,4,0,1,1.431337
lettersnumbers,left,letter,U,1,1,1,1.626400
lettersnumbers,right,letter,U,4,0,1,1.130913
lettersnumbers,right,number,T,7,1,1,1.446332
lettersnumbers,left,number,A,2,0,1,1.123922
lettersnumbers,left,letter,I,5,1,1,2.259114
lettersnumbers,right,letter,R,2,0,1,2.154633
lettersnumbers,right,number,I,7,1,1,2.777412
lettersnumbers,left,number,G,3,0,1,1.161205
lettersnumbers,left,letter,U,7,1,1,1.196366
lettersnumbers,right,letter,E,3,0,1,0.933101
lettersnumbers,right,number,E,8,1,1,1.696894
lettersnumbers,left,number,G,5,0,1,1.288677
lettersnumbers,left,letter,I,4,1,1,1.830907
lettersnumbers,right,letter,E,8,0,1,0.962897
lettersnumbers,right,number,C,6,1,1,1.426840
lettersnumbers,left,number,I,3,0,1,1.181127
lettersnumbers,left,letter,A,8,1,1,2.569393
lettersnumbers,right,letter,C,5,0,1,1.429111
lettersnumbers,right,number,C,7,1,1,1.612687
lettersnumbers,left,number,R,1,0,1,3.171888
lettersnumbers,left,letter,A,8,1,1,2.344739
lettersnumbers,right,letter,G,1,0,1,1.024303
lettersnumbers,right,number,E,6,1,1,1.454837
lettersnumbers,left,number,E,2,0,1,0.781813
