BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,3.059707
letters,left,letter,E,4,0,1,1.787762
letters,right,letter,T,6,0,1,1.272717
letters,left,letter,G,3,0,1,1.201988
letters,right,letter,R,1,0,1,0.829084
letters,left,letter,T,2,0,1,0.777413
letters,right,letter,E,1,0,1,0.657136
letters,left,letter,R,1,0,1,0.673551
letters,right,letter,U,4,0,1,0.639438
letters,left,letter,E,8,0,1,0.672159
letters,right,letter,U,5,0,1,0.609946
letters,left,letter,E,2,0,1,0.524286
letters,right,letter,C,5,0,1,0.612120
letters,left,letter,E,7,0,1,0.578584
letters,right,letter,U,3,0,1,0.768258
letters,left,letter,R,5,0,1,0.674408
letters,right,letter,A,7,0,1,0.863472
letters,left,letter,G,2,0,1,1.116472
letters,right,letter,C,8,0,0,0.791563
letters,left,letter,T,6,0,1,1.558933
letters,right,letter,R,4,0,1,0.797253
letters,left,letter,G,6,0,1,0.688705
letters,right,letter,C,3,0,1,0.690000
letters,left,letter,R,2,0,1,0.629119
letters,right,letter,I,2,0,1,0.605975
letters,left,letter,I,7,0,1,0.649897
letters,right,letter,C,3,0,1,0.750220
letters,left,letter,G,6,0,1,0.642498
letters,right,letter,T,8,0,1,0.707599
letters,left,letter,T,5,0,1,0.599290
letters,right,letter,I,1,0,1,0.569716
letters,left,letter,A,4,0,1,0.647613
letters,right,letter,G,8,0,1,0.589861
letters,left,letter,I,6,0,1,0.656791
letters,right,letter,A,3,0,1,0.782385
letters,left,letter,A,4,0,1,0.578141
letters,right,letter,C,8,0,1,0.625879
letters,left,letter,U,7,0,1,0.603526
letters,right,letter,A,5,0,1,0.729304
letters,left,letter,I,7,0,1,0.565833
numbers,right,number,C,6,1,1,1.267469
numbers,left,number,R,3,0,1,0.816356
numbers,right,number,T,1,0,1,1.213898
numbers,left,number,T,2,0,1,0.622079
numbers,right,number,T,5,0,1,0.658143
numbers,left,number,A,6,0,1,0.611352
numbers,right,number,E,1,0,1,0.708402
numbers,left,number,C,5,0,1,0.797015
numbers,right,number,I,2,0,1,0.545820
numbers,left,number,G,3,0,1,0.892162
numbers,right,number,R,5,0,1,0.936915
numbers,left,number,A,8,0,1,0.720146
numbers,right,number,G,1,0,1,0.745624
numbers,left,number,T,4,0,1,0.990588
numbers,right,number,U,4,0,1,0.553431
numbers,left,number,U,4,0,1,0.475135
numbers,right,number,U,1,0,1,0.588270
numbers,left,number,E,6,0,1,0.720591
numbers,right,number,A,5,0,1,0.715315
numbers,left,number,E,4,0,1,1.066397
numbers,right,number,C,8,0,1,0.898338
numbers,left,number,I,3,0,1,0.681793
numbers,right,number,U,7,0,0,0.955575
numbers,left,number,A,8,0,0,0.000091
numbers,right,number,E,2,0,1,0.000092
numbers,left,number,I,6,0,1,1.739945
numbers,right,number,C,2,0,1,0.602903
numbers,left,number,C,8,0,1,0.597613
numbers,right,number,U,7,0,1,0.588110
numbers,left,number,I,6,0,1,1.832216
numbers,right,number,G,7,0,1,0.946246
numbers,left,number,R,1,0,1,0.852713
numbers,right,number,E,3,0,1,0.847490
numbers,left,number,A,7,0,1,0.618910
numbers,right,number,T,3,0,1,0.594757
numbers,left,number,I,4,0,1,0.637445
numbers,right,number,G,5,0,1,0.757381
numbers,left,number,G,2,0,1,0.741320
numbers,right,number,R,8,0,1,1.167471
numbers,left,number,R,7,0,1,0.611703
lettersnumbers,left,letter,R,7,1,1,1.491033
lettersnumbers,right,letter,T,1,0,1,0.915974
lettersnumbers,right,number,T,3,1,1,1.916873
lettersnumbers,left,number,G,2,0,1,0.946921
lettersnumbers,left,letter,C,2,1,1,1.305969
lettersnumbers,right,letter,I,4,0,1,1.643645
lettersnumbers,right,number,U,5,1,1,1.348621
lettersnumbers,left,number,A,1,0,1,1.919382
lettersnumbers,left,letter,T,6,1,1,1.771885
lettersnumbers,right,letter,C,5,0,1,1.002134
lettersnumbers,right,number,R,8,1,1,1.069562
lettersnumbers,left,number,A,3,0,1,2.425775
lettersnumbers,left,letter,G,6,1,1,2.278884
lettersnumbers,right,letter,T,6,0,1,0.847986
lettersnumbers,right,number,R,4,1,1,0.944568
lettersnumbers,left,number,U,4,0,1,0.810606
lettersnumbers,left,letter,U,1,1,1,1.318032
lettersnumbers,right,letter,U,4,0,1,0.723237
lettersnumbers,right,number,T,7,1,1,0.832177
lettersnumbers,left,number,A,2,0,1,0.820843
lettersnumbers,left,letter,I,5,1,1,1.184985
lettersnumbers,right,letter,R,2,0,1,0.927478
lettersnumbers,right,number,I,7,1,1,1.292762
lettersnumbers,left,number,G,3,0,1,0.637713
lettersnumbers,left,letter,U,7,1,1,1.297420
lettersnumbers,right,letter,E,3,0,1,0.731931
lettersnumbers,right,number,E,8,1,1,1.077092
lettersnumbers,left,number,G,5,0,1,0.674408
lettersnumbers,left,letter,I,4,1,1,1.374418
lettersnumbers,right,letter,E,8,0,1,1.344855
lettersnumbers,right,number,C,6,1,1,0.914348
lettersnumbers,left,number,I,3,0,1,0.669606
lettersnumbers,left,letter,A,8,1,1,1.651973
lettersnumbers,right,letter,C,5,0,1,0.776382
lettersnumbers,right,number,C,7,1,1,1.436363
lettersnumbers,left,number,R,1,0,1,0.655448
lettersnumbers,left,letter,A,8,1,1,1.808559
lettersnumbers,right,letter,G,1,0,1,0.894901
lettersnumbers,right,number,E,6,1,1,1.299570
lettersnumbers,left,number,E,2,0,1,1.155631
