BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,0,1.546568
letters,left,letter,E,4,0,1,1.840432
letters,right,letter,T,6,0,1,0.947632
letters,left,letter,G,3,0,1,1.549706
letters,right,letter,R,1,0,1,0.726500
letters,left,letter,T,2,0,1,0.608998
letters,right,letter,E,1,0,1,0.649101
letters,left,letter,R,1,0,1,0.773845
letters,right,letter,U,4,0,1,0.698153
letters,left,letter,E,8,0,1,0.956432
letters,right,letter,U,5,0,1,0.794036
letters,left,letter,E,2,0,1,0.711674
letters,right,letter,C,5,0,1,0.828269
letters,left,letter,E,7,0,1,0.684448
letters,right,letter,U,3,0,1,0.755119
letters,left,letter,R,5,0,1,0.762846
letters,right,letter,A,7,0,1,0.758986
letters,left,letter,G,2,0,1,1.062037
letters,right,letter,C,8,0,1,1.023068
letters,left,letter,T,6,0,1,0.973356
letters,right,letter,R,4,0,1,0.701178
letters,left,letter,G,6,0,1,1.351682
letters,right,letter,C,3,0,1,1.287222
letters,left,letter,R,2,0,1,0.476074
letters,right,letter,I,2,0,1,0.899745
letters,left,letter,I,7,0,1,0.514546
letters,right,letter,C,3,0,1,0.554812
letters,left,letter,G,6,0,1,0.540729
letters,right,letter,T,8,0,1,0.775049
letters,left,letter,T,5,0,1,0.434472
letters,right,letter,I,1,0,0,0.908144
letters,left,letter,A,4,0,1,1.728708
letters,right,letter,G,8,0,1,1.560103
letters,left,letter,I,6,0,1,0.629229
letters,right,letter,A,3,0,1,0.561092
letters,left,letter,A,4,0,1,0.891289
letters,right,letter,C,8,0,1,0.664993
letters,left,letter,U,7,0,1,0.696980
letters,right,letter,A,5,0,1,0.702427
letters,left,letter,I,7,0,1,0.537486
numbers,right,number,C,6,1,1,1.563895
numbers,left,number,R,3,0,1,0.903308
numbers,right,number,T,1,0,1,0.788773
numbers,left,number,T,2,0,1,0.573307
numbers,right,number,T,5,0,1,0.611895
numbers,left,number,A,6,0,1,0.599574
numbers,right,number,E,1,0,1,0.968895
numbers,left,number,C,5,0,0,1.617166
numbers,right,number,I,2,0,1,1.679369
numbers,left,number,G,3,0,1,1.370456
numbers,right,number,R,5,0,1,0.760321
numbers,left,number,A,8,0,1,0.761183
numbers,right,number,G,1,0,1,1.042208
numbers,left,number,T,4,0,1,0.959019
numbers,right,number,U,4,0,1,0.736720
numbers,left,number,U,4,0,1,0.651056
numbers,right,number,U,1,0,1,0.805237
numbers,left,number,E,6,0,1,0.852637
numbers,right,number,A,5,0,1,1.130018
numbers,left,number,E,4,0,1,1.004579
numbers,right,number,C,8,0,0,1.216842
numbers,left,number,I,3,0,1,1.482359
numbers,right,number,U,7,0,1,0.875168
numbers,left,number,A,8,0,1,0.707549
numbers,right,number,E,2,0,1,1.884077
numbers,left,number,I,6,0,1,1.318301
numbers,right,number,C,2,0,1,0.827002
numbers,left,number,C,8,0,1,0.600241
numbers,right,number,U,7,0,1,0.676082
numbers,left,number,I,6,0,1,1.627990
numbers,right,number,G,7,0,1,1.775485
numbers,left,number,R,1,0,1,2.008599
numbers,right,number,E,3,0,1,0.740581
numbers,left,number,A,7,0,1,1.377328
numbers,right,number,T,3,0,1,0.980906
numbers,left,number,I,4,0,1,0.656229
numbers,right,number,G,5,0,1,0.641154
numbers,left,number,G,2,0,1,0.572787
numbers,right,number,R,8,0,1,0.630761
numbers,left,number,R,7,0,1,0.635567
lettersnumbers,left,letter,R,7,1,1,1.977611
lettersnumbers,right,letter,T,1,0,1,0.962197
lettersnumbers,right,number,T,3,1,1,1.309398
lettersnumbers,left,number,G,2,0,1,1.258953
lettersnumbers,left,letter,C,2,1,1,1.809914
lettersnumbers,right,letter,I,4,0,1,1.562356
lettersnumbers,right,number,U,5,1,1,1.586815
lettersnumbers,left,number,A,1,0,1,1.522744
lettersnumbers,left,letter,T,6,1,1,1.694937
lettersnumbers,right,letter,C,5,0,1,1.421520
lettersnumbers,right,number,R,8,1,1,1.166245
lettersnumbers,left,number,A,3,0,1,0.845672
lettersnumbers,left,letter,G,6,1,1,1.977447
lettersnumbers,right,letter,T,6,0,1,1.140419
lettersnumbers,right,number,R,4,1,1,1.452879
lettersnumbers,left,number,U,4,0,1,0.869936
lettersnumbers,left,letter,U,1,1,1,1.772765
lettersnumbers,right,letter,U,4,0,1,0.562257
lettersnumbers,right,number,T,7,1,1,1.514082
lettersnumbers,left,number,A,2,0,1,0.621748
lettersnumbers,left,letter,I,5,1,1,0.775400
lettersnumbers,right,letter,R,2,0,1,1.606064
lettersnumbers,right,number,I,7,1,1,2.476970
lettersnumbers,left,number,G,3,0,1,1.079307
lettersnumbers,left,letter,U,7,1,1,0.783425
lettersnumbers,right,letter,E,3,0,1,0.985503
lettersnumbers,right,number,E,8,1,1,1.288307
lettersnumbers,left,number,G,5,0,1,0.722252
lettersnumbers,left,letter,I,4,1,1,1.674795
lettersnumbers,right,letter,E,8,0,1,0.989051
lettersnumbers,right,number,C,6,1,1,1.295706
lettersnumbers,left,number,I,3,0,1,0.641423
lettersnumbers,left,letter,A,8,1,1,0.828678
lettersnumbers,right,letter,C,5,0,1,0.862301
lettersnumbers,right,number,C,7,1,1,1.510137
lettersnumbers,left,number,R,1,0,1,0.811848
lettersnumbers,left,letter,A,8,1,1,1.071638
lettersnumbers,right,letter,G,1,0,1,1.636444
lettersnumbers,right,number,E,6,1,1,1.891108
lettersnumbers,left,number,E,2,0,1,0.904703
