BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,0.839603
letters,left,letter,E,4,0,1,0.956241
letters,right,letter,T,6,0,1,0.726151
letters,left,letter,G,3,0,1,0.748842
letters,right,letter,R,1,0,1,0.744206
letters,left,letter,T,2,0,1,0.659502
letters,right,letter,E,1,0,1,0.838915
letters,left,letter,R,1,0,1,0.801236
letters,right,letter,U,4,0,1,0.826476
letters,left,letter,E,8,0,1,0.791142
letters,right,letter,U,5,0,1,0.805171
letters,left,letter,E,2,0,1,0.701327
letters,right,letter,C,5,0,1,0.937441
letters,left,letter,E,7,0,1,1.239756
letters,right,letter,U,3,0,1,0.863198
letters,left,letter,R,5,0,1,0.883834
letters,right,letter,A,7,0,1,0.804695
letters,left,letter,G,2,0,1,1.158470
letters,right,letter,C,8,0,1,1.578594
letters,left,letter,T,6,0,1,0.619186
letters,right,letter,R,4,0,1,0.658715
letters,left,letter,G,6,0,1,0.566019
letters,right,letter,C,3,0,1,0.614109
letters,left,letter,R,2,0,1,0.563231
letters,right,letter,I,2,0,1,0.610063
letters,left,letter,I,7,0,1,0.641195
letters,right,letter,C,3,0,1,0.774052
letters,left,letter,G,6,0,1,0.648400
letters,right,letter,T,8,0,1,0.592351
letters,left,letter,T,5,0,1,0.633079
letters,right,letter,I,1,0,1,0.935236
letters,left,letter,A,4,0,0,0.789230
letters,right,letter,G,8,0,0,0.000093
letters,left,letter,I,6,0,0,0.000129
letters,right,letter,A,3,0,1,0.000118
letters,left,letter,A,4,0,1,0.750916
letters,right,letter,C,8,0,1,0.767367
letters,left,letter,U,7,0,1,1.852370
letters,right,letter,A,5,0,1,0.697020
letters,left,letter,I,7,0,1,0.771885
numbers,right,number,C,6,1,1,5.201360
numbers,left,number,R,3,0,1,1.039841
numbers,right,number,T,1,0,1,1.828573
numbers,left,number,T,2,0,1,1.988904
numbers,right,number,T,5,0,1,0.771995
numbers,left,number,A,6,0,1,0.769527
numbers,right,number,E,1,0,1,1.768271
numbers,left,number,C,5,0,1,0.805657
numbers,right,number,I,2,0,1,0.832709
numbers,left,number,G,3,0,1,0.934035
numbers,right,number,R,5,0,1,0.706046
numbers,left,number,A,8,0,1,0.723443
numbers,right,number,G,1,0,1,0.842680
numbers,left,number,T,4,0,1,0.856565
numbers,right,number,U,4,0,1,3.873470
numbers,left,number,U,4,0,1,0.803426
numbers,right,number,U,1,0,1,0.787053
numbers,left,number,E,6,0,1,0.701429
numbers,right,number,A,5,0,1,0.605686
numbers,left,number,E,4,0,1,0.773457
numbers,right,number,C,8,0,1,1.338381
numbers,left,number,I,3,0,1,0.951744
numbers,right,number,U,7,0,1,0.887245
numbers,left,number,A,8,0,1,1.232580
numbers,right,number,E,2,0,1,2.066539
numbers,left,number,I,6,0,1,2.020297
numbers,right,number,C,2,0,1,1.333076
numbers,left,number,C,8,0,1,0.755861
numbers,right,number,U,7,0,1,0.693296
numbers,left,number,I,6,0,1,0.657550
numbers,right,number,G,7,0,1,0.615489
numbers,left,number,R,1,0,1,0.914846
numbers,right,number,E,3,0,1,0.632312
numbers,left,number,A,7,0,1,0.904736
numbers,right,number,T,3,0,1,0.680056
numbers,left,number,I,4,0,1,0.711299
numbers,right,number,G,5,0,1,0.589856
numbers,left,number,G,2,0,1,0.743824
numbers,right,number,R,8,0,1,1.147798
numbers,left,number,R,7,0,1,3.541421
lettersnumbers,left,letter,R,7,1,1,4.041224
lettersnumbers,right,letter,T,1,0,1,2.376692
lettersnumbers,right,number,T,3,1,1,1.626285
lettersnumbers,left,number,G,2,0,1,2.959847
lettersnumbers,left,letter,C,2,1,1,6.992114
lettersnumbers,right,letter,I,4,0,1,1.098895
lettersnumbers,right,number,U,5,1,1,1.037252
lettersnumbers,left,number,A,1,0,1,1.375123
lettersnumbers,left,letter,T,6,1,1,1.896074
lettersnumbers,right,letter,C,5,0,1,0.852198
lettersnumbers,right,number,R,8,1,1,2.358801
lettersnumbers,left,number,A,3,0,1,0.716518
lettersnumbers,left,letter,G,6,1,1,1.471269
lettersnumbers,right,letter,T,6,0,1,0.499578
lettersnumbers,right,number,R,4,1,1,1.214423
lettersnumbers,left,number,U,4,0,1,0.642609
lettersnumbers,left,letter,U,1,1,1,1.549114
lettersnumbers,right,letter,U,4,0,1,0.632365
lettersnumbers,right,number,T,7,1,1,1.754758
lettersnumbers,left,number,A,2,0,1,1.292430
lettersnumbers,left,letter,I,5,1,1,3.183719
lettersnumbers,right,letter,R,2,0,1,0.654057
lettersnumbers,right,number,I,7,1,1,1.041444
lettersnumbers,left,number,G,3,0,1,0.818521
lettersnumbers,left,letter,U,7,1,1,1.498614
lettersnumbers,right,letter,E,3,0,1,1.005271
lettersnumbers,right,number,E,8,1,1,1.413648
lettersnumbers,left,number,G,5,0,1,0.803103
lettersnumbers,left,letter,I,4,1,1,2.454400
lettersnumbers,right,letter,E,8,0,1,0.579198
lettersnumbers,right,number,C,6,1,1,0.993262
lettersnumbers,left,number,I,3,0,1,0.779295
lettersnumbers,left,letter,A,8,1,1,1.001512
lettersnumbers,right,letter,C,5,0,0,0.665803
lettersnumbers,right,number,C,7,1,1,0.000092
lettersnumbers,left,number,R,1,0,1,5.564650
lettersnumbers,left,letter,A,8,1,1,1.190012
lettersnumbers,right,letter,G,1,0,1,0.699996
lettersnumbers,right,number,E,6,1,1,2.174252
lettersnumbers,left,number,E,2,0,1,5.121494
