BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,1.303116
letters,left,letter,E,4,0,1,0.954720
letters,right,letter,T,6,0,1,1.104771
letters,left,letter,G,3,0,1,0.692873
letters,right,letter,R,1,0,1,0.657008
letters,left,letter,T,2,0,1,0.684239
letters,right,letter,E,1,0,1,0.541075
letters,left,letter,R,1,0,1,0.452993
letters,right,letter,U,4,0,1,0.390216
letters,left,letter,E,8,0,1,0.554304
letters,right,letter,U,5,0,1,0.508836
letters,left,letter,E,2,0,1,0.401983
letters,right,letter,C,5,0,0,0.398836
letters,left,letter,E,7,0,0,0.000104
letters,right,letter,U,3,0,1,0.000116
letters,left,letter,R,5,0,0,0.096412
letters,right,letter,A,7,0,1,0.697739
letters,left,letter,G,2,0,1,0.658073
letters,right,letter,C,8,0,1,0.857613
letters,left,letter,T,6,0,1,0.572195
letters,right,letter,R,4,0,1,0.487264
letters,left,letter,G,6,0,1,0.443915
letters,right,letter,C,3,0,1,0.553731
letters,left,letter,R,2,0,1,0.435628
letters,right,letter,I,2,0,1,0.572864
letters,left,letter,I,7,0,1,0.485896
letters,right,letter,C,3,0,1,0.502629
letters,left,letter,G,6,0,1,0.443591
letters,right,letter,T,8,0,1,0.493235
letters,left,letter,T,5,0,1,0.474494
letters,right,letter,I,1,0,1,0.572594
letters,left,letter,A,4,0,1,0.640833
letters,right,letter,G,8,0,1,0.471645
letters,left,letter,I,6,0,1,0.464251
letters,right,letter,A,3,0,1,0.660500
letters,left,letter,A,4,0,1,0.484179
letters,right,letter,C,8,0,1,0.581880
letters,left,letter,U,7,0,1,0.610401
letters,right,letter,A,5,0,1,1.133105
letters,left,letter,I,7,0,1,0.541113
numbers,right,number,C,6,1,1,1.602168
numbers,left,number,R,3,0,1,0.617457
numbers,right,number,T,1,0,1,0.642668
numbers,left,number,T,2,0,1,0.563254
numbers,right,number,T,5,0,1,0.507439
numbers,left,number,A,6,0,1,0.602483
numbers,right,number,E,1,0,1,1.138826
numbers,left,number,C,5,0,1,0.545520
numbers,right,number,I,2,0,1,0.505733
numbers,left,number,G,3,0,1,0.749585
numbers,right,number,R,5,0,1,0.449145
numbers,left,number,A,8,0,1,0.542499
numbers,right,number,G,1,0,1,2.441432
numbers,left,number,T,4,0,1,0.728829
numbers,right,number,U,4,0,1,0.445358
numbers,left,number,U,4,0,1,0.401729
numbers,right,number,U,1,0,1,0.708138
numbers,left,number,E,6,0,1,0.551980
numbers,right,number,A,5,0,1,0.553629
numbers,left,number,E,4,0,0,0.524318
numbers,right,number,C,8,0,1,0.000088
numbers,left,number,I,3,0,1,1.058452
numbers,right,number,U,7,0,1,0.689941
numbers,left,number,A,8,0,1,0.630001
numbers,right,number,E,2,0,1,0.800227
numbers,left,number,I,6,0,1,0.541875
numbers,right,number,C,2,0,1,0.571339
numbers,left,number,C,8,0,1,0.676900
numbers,right,number,U,7,0,1,0.900791
numbers,left,number,I,6,0,1,0.815948
numbers,right,number,G,7,0,1,0.681820
numbers,left,number,R,1,0,1,0.715260
numbers,right,number,E,3,0,1,0.588551
numbers,left,number,A,7,0,1,0.606515
numbers,right,number,T,3,0,1,0.517809
numbers,left,number,I,4,0,1,0.695301
numbers,right,number,G,5,0,1,0.920995
numbers,left,number,G,2,0,1,0.768791
numbers,right,number,R,8,0,1,0.714326
numbers,left,number,R,7,0,1,0.551648
lettersnumbers,left,letter,R,7,1,1,4.088495
lettersnumbers,right,letter,T,1,0,1,0.791558
lettersnumbers,right,number,T,3,1,1,2.516673
lettersnumbers,left,number,G,2,0,1,0.632566
lettersnumbers,left,letter,C,2,1,1,2.390792
lettersnumbers,right,letter,I,4,0,1,0.783557
lettersnumbers,right,number,U,5,1,1,1.285398
lettersnumbers,left,number,A,1,0,1,1.022136
lettersnumbers,left,letter,T,6,1,1,1.590974
lettersnumbers,right,letter,C,5,0,1,0.846712
lettersnumbers,right,number,R,8,1,1,1.102631
lettersnumbers,left,number,A,3,0,1,0.596034
lettersnumbers,left,letter,G,6,1,1,1.226628
lettersnumbers,right,letter,T,6,0,1,0.432764
lettersnumbers,right,number,R,4,1,1,0.883871
lettersnumbers,left,number,U,4,0,1,0.503160
lettersnumbers,left,letter,U,1,1,0,0.838021
lettersnumbers,right,letter,U,4,0,1,0.780687
lettersnumbers,right,number,T,7,1,1,1.098985
lettersnumbers,left,number,A,2,0,1,0.609687
lettersnumbers,left,letter,I,5,1,1,1.276856
lettersnumbers,right,letter,R,2,0,1,1.891790
lettersnumbers,right,number,I,7,1,1,1.289956
lettersnumbers,left,number,G,3,0,1,0.591329
lettersnumbers,left,letter,U,7,1,1,0.917501
lettersnumbers,right,letter,E,3,0,1,0.481757
lettersnumbers,right,number,E,8,1,1,1.124028
lettersnumbers,left,number,G,5,0,1,0.595612
lettersnumbers,left,letter,I,4,1,1,1.122972
lettersnumbers,right,letter,E,8,0,1,0.508103
lettersnumbers,right,number,C,6,1,1,0.887831
lettersnumbers,left,number,I,3,0,1,0.496256
lettersnumbers,left,letter,A,8,1,1,2.340377
lettersnumbers,right,letter,C,5,0,1,0.966735
lettersnumbers,right,number,C,7,1,1,1.694364
lettersnumbers,left,number,R,1,0,1,0.514446
lettersnumbers,left,letter,A,8,1,1,1.152527
lettersnumbers,right,letter,G,1,0,1,0.707133
lettersnumbers,right,number,E,6,1,1,1.173838
lettersnumbers,left,number,E,2,0,1,0.368518
