BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,3.478728
letters,left,letter,E,4,0,1,2.561302
letters,right,letter,T,6,0,1,1.587662
letters,left,letter,G,3,0,1,1.280600
letters,right,letter,R,1,0,1,1.044934
letters,left,letter,T,2,0,1,1.673512
letters,right,letter,E,1,0,1,1.210772
letters,left,letter,R,1,0,1,0.777284
letters,right,letter,U,4,0,1,1.541102
letters,left,letter,E,8,0,0,1.731080
letters,right,letter,U,5,0,1,0.000100
letters,left,letter,E,2,0,1,1.063528
letters,right,letter,C,5,0,1,1.563240
letters,left,letter,E,7,0,1,0.860216
letters,right,letter,U,3,0,1,1.148928
letters,left,letter,R,5,0,1,0.865685
letters,right,letter,A,7,0,1,0.926859
letters,left,letter,G,2,0,1,0.960121
letters,right,letter,C,8,0,1,1.676831
letters,left,letter,T,6,0,1,2.463493
letters,right,letter,R,4,0,1,0.852458
letters,left,letter,G,6,0,1,0.828707
letters,right,letter,C,3,0,1,0.949914
letters,left,letter,R,2,0,1,0.761851
letters,right,letter,I,2,0,1,1.162645
letters,left,letter,I,7,0,1,0.719091
letters,right,letter,C,3,0,1,0.980464
letters,left,letter,G,6,0,1,1.137733
letters,right,letter,T,8,0,1,0.779202
letters,left,letter,T,5,0,1,0.718836
letters,right,letter,I,1,0,1,0.726639
letters,left,letter,A,4,0,1,0.940673
letters,right,letter,G,8,0,1,0.731010
letters,left,letter,I,6,0,1,0.793723
letters,right,letter,A,3,0,1,1.132852
letters,left,letter,A,4,0,1,0.650875
letters,right,letter,C,8,0,1,0.663855
letters,left,letter,U,7,0,1,0.821002
letters,right,letter,A,5,0,1,0.709968
letters,left,letter,I,7,0,1,0.784388
numbers,right,number,C,6,1,1,1.774964
numbers,left,number,R,3,0,1,1.382217
numbers,right,number,T,1,0,1,1.702441
numbers,left,number,T,2,0,1,1.212724
numbers,right,number,T,5,0,1,1.218056
numbers,left,number,A,6,0,1,1.294658
numbers,right,number,E,1,0,1,1.378679
numbers,left,number,C,5,0,1,2.106282
numbers,right,number,I,2,0,1,1.240142
numbers,left,number,G,3,0,1,1.000491
numbers,right,number,R,5,0,1,1.108857
numbers,left,number,A,8,0,1,0.786095
numbers,right,number,G,1,0,1,0.961268
numbers,left,number,T,4,0,1,0.755377
numbers,right,number,U,4,0,1,1.042277
numbers,left,number,U,4,0,1,0.772919
numbers,right,number,U,1,0,1,0.882909
numbers,left,number,E,6,0,1,2.236325
numbers,right,number,A,5,0,1,1.322819
numbers,left,number,E,4,0,1,0.942623
numbers,right,number,C,8,0,1,0.908903
numbers,left,number,I,3,0,0,0.805781
numbers,right,number,U,7,0,1,1.886417
numbers,left,number,A,8,0,1,0.837669
numbers,right,number,E,2,0,1,1.695215
numbers,left,number,I,6,0,1,3.420553
numbers,right,number,C,2,0,1,0.982158
numbers,left,number,C,8,0,1,0.600274
numbers,right,number,U,7,0,1,0.724334
numbers,left,number,I,6,0,1,0.802813
numbers,right,number,G,7,0,1,1.139396
numbers,left,number,R,1,0,1,0.891987
numbers,right,number,E,3,0,1,1.174722
numbers,left,number,A,7,0,1,1.826688
numbers,right,number,T,3,0,1,1.104948
numbers,left,number,I,4,0,1,0.665948
numbers,right,number,G,5,0,1,0.845074
numbers,left,number,G,2,0,1,0.655336
numbers,right,number,R,8,0,1,0.923308
numbers,left,number,R,7,0,1,0.923705
lettersnumbers,left,letter,R,7,1,1,3.848083
lettersnumbers,right,letter,T,1,0,1,1.860157
lettersnumbers,right,number,T,3,1,1,1.948394
lettersnumbers,left,number,G,2,0,1,1.772078
lettersnumbers,left,letter,C,2,1,1,2.343203
lettersnumbers,right,letter,I,4,0,1,1.851820
lettersnumbers,right,number,U,5,1,1,2.083230
lettersnumbers,left,number,A,1,0,1,1.625869
lettersnumbers,left,letter,T,6,1,1,1.952032
lettersnumbers,right,letter,C,5,0,1,1.185761
lettersnumbers,right,number,R,8,1,1,1.197281
lettersnumbers,left,number,A,3,0,1,1.053679
lettersnumbers,left,letter,G,6,1,1,2.882280
lettersnumbers,right,letter,T,6,0,1,0.672691
lettersnumbers,right,number,R,4,1,1,1.185654
lettersnumbers,left,number,U,4,0,1,4.364622
lettersnumbers,left,letter,U,1,1,1,2.138564
lettersnumbers,right,letter,U,4,0,1,1.063257
lettersnumbers,right,number,T,7,1,1,1.864225
lettersnumbers,left,number,A,2,0,1,2.602256
lettersnumbers,left,letter,I,5,1,1,2.144000
lettersnumbers,right,letter,R,2,0,1,1.862221
lettersnumbers,right,number,I,7,1,1,2.037521
lettersnumbers,left,number,G,3,0,1,0.789090
lettersnumbers,left,letter,U,7,1,0,2.230246
lettersnumbers,right,letter,E,3,0,1,0.000108
lettersnumbers,right,number,E,8,1,1,3.186509
lettersnumbers,left,number,G,5,0,1,1.186897
lettersnumbers,left,letter,I,4,1,1,4.199589
lettersnumbers,right,letter,E,8,0,1,1.268349
lettersnumbers,right,number,C,6,1,1,1.354894
lettersnumbers,left,number,I,3,0,1,0.839302
lettersnumbers,left,letter,A,8,1,1,1.220992
lettersnumbers,right,letter,C,5,0,1,0.785451
lettersnumbers,right,number,C,7,1,1,1.164075
lettersnumbers,left,number,R,1,0,1,1.285212
lettersnumbers,left,letter,A,8,1,1,1.589457
lettersnumbers,right,letter,G,1,0,1,0.993334
lettersnumbers,right,number,E,6,1,1,1.988533
lettersnumbers,left,number,E,2,0,1,0.780353
