BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,2.101014
letters,left,letter,E,4,0,1,1.097868
letters,right,letter,T,6,0,1,0.849580
letters,left,letter,G,3,0,1,0.998376
letters,right,letter,R,1,0,1,0.974296
letters,left,letter,T,2,0,1,0.956584
letters,right,letter,E,1,0,1,0.723150
letters,left,letter,R,1,0,1,0.840064
letters,right,letter,U,4,0,1,1.220512
letters,left,letter,E,8,0,1,1.056549
letters,right,letter,U,5,0,1,1.076976
letters,left,letter,E,2,0,1,0.959169
letters,right,letter,C,5,0,1,0.758316
letters,left,letter,E,7,0,1,0.874610
letters,right,letter,U,3,0,0,0.848446
letters,left,letter,R,5,0,1,0.991767
letters,right,letter,A,7,0,1,0.928493
letters,left,letter,G,2,0,1,1.011047
letters,right,letter,C,8,0,1,1.011120
letters,left,letter,T,6,0,1,0.830592
letters,right,letter,R,4,0,1,0.588154
letters,left,letter,G,6,0,1,0.655848
letters,right,letter,C,3,0,1,0.679292
letters,left,letter,R,2,0,1,0.698230
letters,right,letter,I,2,0,0,0.659961
letters,left,letter,I,7,0,1,1.148618
letters,right,letter,C,3,0,1,0.820717
letters,left,letter,G,6,0,1,0.770411
letters,right,letter,T,8,0,1,0.880647
letters,left,letter,T,5,0,1,0.818185
letters,right,letter,I,1,0,1,0.759553
letters,left,letter,A,4,0,1,0.807008
letters,right,letter,G,8,0,1,0.611109
letters,left,letter,I,6,0,1,0.674890
letters,right,letter,A,3,0,1,0.727515
letters,left,letter,A,4,0,1,0.736156
letters,right,letter,C,8,0,1,0.659158
letters,left,letter,U,7,0,1,0.774898
letters,right,letter,A,5,0,1,0.826652
letters,left,letter,I,7,0,1,0.817784
numbers,right,number,C,6,1,1,2.067623
numbers,left,number,R,3,0,1,0.988921
numbers,right,number,T,1,0,1,0.832077
numbers,left,number,T,2,0,1,0.772250
numbers,right,number,T,5,0,1,1.166634
numbers,left,number,A,6,0,1,0.884371
numbers,right,number,E,1,0,1,0.876633
numbers,left,number,C,5,0,1,1.314101
numbers,right,number,I,2,0,1,0.904746
numbers,left,number,G,3,0,1,0.900082
numbers,right,number,R,5,0,1,1.017437
numbers,left,number,A,8,0,1,0.875890
numbers,right,number,G,1,0,1,0.744838
numbers,left,number,T,4,0,1,0.829808
numbers,right,number,U,4,0,1,0.993216
numbers,left,number,U,4,0,1,0.819651
numbers,right,number,U,1,0,1,0.989634
numbers,left,number,E,6,0,1,1.128424
numbers,right,number,A,5,0,1,0.852114
numbers,left,number,E,4,0,1,1.664552
numbers,right,number,C,8,0,1,0.808890
numbers,left,number,I,3,0,1,0.747929
numbers,right,number,U,7,0,1,1.306669
numbers,left,number,A,8,0,1,1.280477
numbers,right,number,E,2,0,1,1.246915
numbers,left,number,I,6,0,1,0.870940
numbers,right,number,C,2,0,1,1.607530
numbers,left,number,C,8,0,1,0.890463
numbers,right,number,U,7,0,1,0.807407
numbers,left,number,I,6,0,1,0.887942
numbers,right,number,G,7,0,1,1.071216
numbers,left,number,R,1,0,1,0.899498
numbers,right,number,E,3,0,1,0.894756
numbers,left,number,A,7,0,1,0.838028
numbers,right,number,T,3,0,1,0.881902
numbers,left,number,I,4,0,1,0.712674
numbers,right,number,G,5,0,1,0.859857
numbers,left,number,G,2,0,1,0.878424
numbers,right,number,R,8,0,1,0.799537
numbers,left,number,R,7,0,1,0.811961
lettersnumbers,left,letter,R,7,1,1,7.431053
lettersnumbers,right,letter,T,1,0,1,1.761304
lettersnumbers,right,number,T,3,1,1,1.298485
lettersnumbers,left,number,G,2,0,1,1.277049
lettersnumbers,left,letter,C,2,1,0,2.205785
lettersnumbers,right,letter,I,4,0,0,2.949802
lettersnumbers,right,number,U,5,1,0,3.218793
lettersnumbers,left,number,A,1,0,1,4.837993
lettersnumbers,left,letter,T,6,1,1,2.959384
lettersnumbers,right,letter,C,5,0,1,7.486719
lettersnumbers,right,number,R,8,1,1,2.333659
lettersnumbers,left,number,A,3,0,1,1.408864
lettersnumbers,left,letter,G,6,1,1,2.224020
lettersnumbers,right,letter,T,6,0,1,0.695748
lettersnumbers,right,number,R,4,1,1,1.395567
lettersnumbers,left,number,U,4,0,1,0.918685
lettersnumbers,left,letter,U,1,1,1,2.223033
lettersnumbers,right,letter,U,4,0,1,0.778837
lettersnumbers,right,number,T,7,1,1,2.112063
lettersnumbers,left,number,A,2,0,1,1.117389
lettersnumbers,left,letter,I,5,1,1,2.147033
lettersnumbers,right,letter,R,2,0,1,1.810173
lettersnumbers,right,number,I,7,1,0,3.034153
lettersnumbers,left,number,G,3,0,1,3.075342
lettersnumbers,left,letter,U,7,1,0,1.804509
lettersnumbers,right,letter,E,3,0,1,3.242749
lettersnumbers,right,number,E,8,1,1,1.596980
lettersnumbers,left,number,G,5,0,1,1.491643
lettersnumbers,left,letter,I,4,1,1,1.576505
lettersnumbers,right,letter,E,8,0,1,1.227017
lettersnumbers,right,number,C,6,1,1,3.367367
lettersnumbers,left,number,I,3,0,1,0.853980
lettersnumbers,left,letter,A,8,1,1,1.606210
lettersnumbers,right,letter,C,5,0,1,0.797941
lettersnumbers,right,number,C,7,1,1,2.716225
lettersnumbers,left,number,R,1,0,1,0.781889
lettersnumbers,left,letter,A,8,1,1,1.035898
lettersnumbers,right,letter,G,1,0,1,0.687915
lettersnumbers,right,number,E,6,1,1,1.766495
lettersnumbers,left,number,E,2,0,1,0.763786
