BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,2.034043
letters,left,letter,E,4,0,1,2.104122
letters,right,letter,T,6,0,1,0.730672
letters,left,letter,G,3,0,1,0.610218
letters,right,letter,R,1,0,1,0.857750
letters,left,letter,T,2,0,1,0.501823
letters,right,letter,E,1,0,1,0.521623
letters,left,letter,R,1,0,1,0.534711
letters,right,letter,U,4,0,1,0.560756
letters,left,letter,E,8,0,0,0.513075
letters,right,letter,U,5,0,1,0.000116
letters,left,letter,E,2,0,1,0.822281
letters,right,letter,C,5,0,1,0.795166
letters,left,letter,E,7,0,1,0.666160
letters,right,letter,U,3,0,1,0.719593
letters,left,letter,R,5,0,1,0.515556
letters,right,letter,A,7,0,0,0.629754
letters,left,letter,G,2,0,1,1.054252
letters,right,letter,C,8,0,1,0.889646
letters,left,letter,T,6,0,1,0.527220
letters,right,letter,R,4,0,1,0.694207
letters,left,letter,G,6,0,1,0.737312
letters,right,letter,C,3,0,1,0.756573
letters,left,letter,R,2,0,1,0.475365
letters,right,letter,I,2,0,1,1.194646
letters,left,letter,I,7,0,1,0.866012
letters,right,letter,C,3,0,1,0.634739
letters,left,letter,G,6,0,1,0.551920
letters,right,letter,T,8,0,1,0.510790
letters,left,letter,T,5,0,1,0.442713
letters,right,letter,I,1,0,1,0.685648
letters,left,letter,A,4,0,1,0.755524
letters,right,letter,G,8,0,1,0.777133
letters,left,letter,I,6,0,1,0.584453
letters,right,letter,A,3,0,1,0.783748
letters,left,letter,A,4,0,1,0.447606
letters,right,letter,C,8,0,1,0.648178
letters,left,letter,U,7,0,1,0.631313
letters,right,letter,A,5,0,0,0.578107
letters,left,letter,I,7,0,1,0.000105
numbers,right,number,C,6,1,0,2.467711
numbers,left,number,R,3,0,0,0.000126
numbers,right,number,T,1,0,1,0.000102
numbers,left,number,T,2,0,0,0.210889
numbers,right,number,T,5,0,1,0.987732
numbers,left,number,A,6,0,1,0.698751
numbers,right,number,E,1,0,1,0.788585
numbers,left,number,C,5,0,1,0.882571
numbers,right,number,I,2,0,1,0.638072
numbers,left,number,G,3,0,1,0.750223
numbers,right,number,R,5,0,1,0.720142
numbers,left,number,A,8,0,1,0.747944
numbers,right,number,G,1,0,1,0.912913
numbers,left,number,T,4,0,1,0.716897
numbers,right,number,U,4,0,1,0.561631
numbers,left,number,U,4,0,1,0.516999
numbers,right,number,U,1,0,1,0.641929
numbers,left,number,E,6,0,1,0.582517
numbers,right,number,A,5,0,1,0.568615
numbers,left,number,E,4,0,1,0.582245
numbers,right,number,C,8,0,1,1.037199
numbers,left,number,I,3,0,1,0.925298
numbers,right,number,U,7,0,1,0.838029
numbers,left,number,A,8,0,1,0.830040
numbers,right,number,E,2,0,1,0.716012
numbers,left,number,I,6,0,1,0.836046
numbers,right,number,C,2,0,1,0.583164
numbers,left,number,C,8,0,1,0.580122
numbers,right,number,U,7,0,1,0.607763
numbers,left,number,I,6,0,1,0.713264
numbers,right,number,G,7,0,1,0.586116
numbers,left,number,R,1,0,1,0.948417
numbers,right,number,E,3,0,0,0.811421
numbers,left,number,A,7,0,1,0.845328
numbers,right,number,T,3,0,1,0.798142
numbers,left,number,I,4,0,1,0.913528
numbers,right,number,G,5,0,1,0.646578
numbers,left,number,G,2,0,1,0.843486
numbers,right,number,R,8,0,1,0.756226
numbers,left,number,R,7,0,1,0.627504
lettersnumbers,left,letter,R,7,1,1,1.304222
lettersnumbers,right,letter,T,1,0,1,1.315700
lettersnumbers,right,number,T,3,1,1,0.597921
lettersnumbers,left,number,G,2,0,0,0.583175
lettersnumbers,left,letter,C,2,1,1,0.833741
lettersnumbers,right,letter,I,4,0,1,3.101731
lettersnumbers,right,number,U,5,1,1,2.958559
lettersnumbers,left,number,A,1,0,1,0.716168
lettersnumbers,left,letter,T,6,1,1,1.384445
lettersnumbers,right,letter,C,5,0,1,2.421372
lettersnumbers,right,number,R,8,1,1,1.291728
lettersnumbers,left,number,A,3,0,1,0.846863
lettersnumbers,left,letter,G,6,1,1,1.497940
lettersnumbers,right,letter,T,6,0,1,0.962033
lettersnumbers,right,number,R,4,1,1,2.550021
lettersnumbers,left,number,U,4,0,1,0.759693
lettersnumbers,left,letter,U,1,1,0,0.929175
lettersnumbers,right,letter,U,4,0,1,0.728846
lettersnumbers,right,number,T,7,1,1,2.763620
lettersnumbers,left,number,A,2,0,1,0.640891
lettersnumbers,left,letter,I,5,1,1,1.491197
lettersnumbers,right,letter,R,2,0,1,0.772845
lettersnumbers,right,number,I,7,1,1,1.737000
lettersnumbers,left,number,G,3,0,1,0.928114
lettersnumbers,left,letter,U,7,1,1,1.072929
lettersnumbers,right,letter,E,3,0,1,0.636906
lettersnumbers,right,number,E,8,1,1,1.131398
lettersnumbers,left,number,G,5,0,1,0.762772
lettersnumbers,left,letter,I,4,1,1,1.178059
lettersnumbers,right,letter,E,8,0,1,0.608057
lettersnumbers,right,number,C,6,1,1,0.926001
lettersnumbers,left,number,I,3,0,1,0.718876
lettersnumbers,left,letter,A,8,1,1,1.973175
lettersnumbers,right,letter,C,5,0,1,0.813988
lettersnumbers,right,number,C,7,1,1,2.183276
lettersnumbers,left,number,R,1,0,1,0.712201
lettersnumbers,left,letter,A,8,1,1,0.930415
lettersnumbers,right,letter,G,1,0,1,0.821165
lettersnumbers,right,number,E,6,1,1,0.960352
lettersnumbers,left,number,E,2,0,1,0.703940
