BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,4.308540
letters,left,letter,E,4,0,1,1.814095
letters,right,letter,T,6,0,1,2.304862
letters,left,letter,G,3,0,1,1.123493
letters,right,letter,R,1,0,1,0.916556
letters,left,letter,T,2,0,1,1.075446
letters,right,letter,E,1,0,1,1.028808
letters,left,letter,R,1,0,1,0.588485
letters,right,letter,U,4,0,1,0.614016
letters,left,letter,E,8,0,1,0.799619
letters,right,letter,U,5,0,1,1.320375
letters,left,letter,E,2,0,1,1.040205
letters,right,letter,C,5,0,1,0.795892
letters,left,letter,E,7,0,1,0.670966
letters,right,letter,U,3,0,0,0.641290
letters,left,letter,R,5,0,1,1.317327
letters,right,letter,A,7,0,1,0.628245
letters,left,letter,G,2,0,1,0.558458
letters,right,letter,C,8,0,0,0.705364
letters,left,letter,T,6,0,1,0.000105
letters,right,letter,R,4,0,1,0.835469
letters,left,letter,G,6,0,1,0.670057
letters,right,letter,C,3,0,1,0.760131
letters,left,letter,R,2,0,1,0.518014
letters,right,letter,I,2,0,1,0.838876
letters,left,letter,I,7,0,1,0.609590
letters,right,letter,C,3,0,1,0.607300
letters,left,letter,G,6,0,1,0.484051
letters,right,letter,T,8,0,1,0.647248
letters,left,letter,T,5,0,1,0.492403
letters,right,letter,I,1,0,1,0.815876
letters,left,letter,A,4,0,1,0.884607
letters,right,letter,G,8,0,1,0.645206
letters,left,letter,I,6,0,1,0.821795
letters,right,letter,A,3,0,1,0.723387
letters,left,letter,A,4,0,1,0.600671
letters,right,letter,C,8,0,1,0.554947
letters,left,letter,U,7,0,1,0.942435
letters,right,letter,A,5,0,1,0.656676
letters,left,letter,I,7,0,1,0.621483
numbers,right,number,C,6,1,1,1.602454
numbers,left,number,R,3,0,0,0.918715
numbers,right,number,T,1,0,1,0.000128
numbers,left,number,T,2,0,1,1.186784
numbers,right,number,T,5,0,1,0.722074
numbers,left,number,A,6,0,1,0.823264
numbers,right,number,E,1,0,1,0.850157
numbers,left,number,C,5,0,1,1.296406
numbers,right,number,I,2,0,1,0.834125
numbers,left,number,G,3,0,1,1.984620
numbers,right,number,R,5,0,1,1.036988
numbers,left,number,A,8,0,1,0.767182
numbers,right,number,G,1,0,1,1.062055
numbers,left,number,T,4,0,1,0.830806
numbers,right,number,U,4,0,0,0.943476
numbers,left,number,U,4,0,1,0.000118
numbers,right,number,U,1,0,1,1.381009
numbers,left,number,E,6,0,1,0.816921
numbers,right,number,A,5,0,1,1.413813
numbers,left,number,E,4,0,1,1.348612
numbers,right,number,C,8,0,1,1.433992
numbers,left,number,I,3,0,1,1.865515
numbers,right,number,U,7,0,1,1.696351
numbers,left,number,A,8,0,1,0.744209
numbers,right,number,E,2,0,1,2.150573
numbers,left,number,I,6,0,1,1.430978
numbers,right,number,C,2,0,1,0.644794
numbers,left,number,C,8,0,1,0.931269
numbers,right,number,U,7,0,1,0.764638
numbers,left,number,I,6,0,1,1.011191
numbers,right,number,G,7,0,1,0.809996
numbers,left,number,R,1,0,1,1.503388
numbers,right,number,E,3,0,1,0.928996
numbers,left,number,A,7,0,1,0.748524
numbers,right,number,T,3,0,1,0.686710
numbers,left,number,I,4,0,1,0.735839
numbers,right,number,G,5,0,1,1.633937
numbers,left,number,G,2,0,1,1.338289
numbers,right,number,R,8,0,1,0.951072
numbers,left,number,R,7,0,1,1.140204
lettersnumbers,left,letter,R,7,1,1,2.663172
lettersnumbers,right,letter,T,1,0,1,2.357533
lettersnumbers,right,number,T,3,1,1,1.384083
lettersnumbers,left,number,G,2,0,1,1.734973
lettersnumbers,left,letter,C,2,1,1,1.499662
lettersnumbers,right,letter,I,4,0,1,0.954875
lettersnumbers,right,number,U,5,1,1,1.310708
lettersnumbers,left,number,A,1,0,1,1.128215
lettersnumbers,left,letter,T,6,1,1,3.300756
lettersnumbers,right,letter,C,5,0,1,0.805340
lettersnumbers,right,number,R,8,1,1,2.133629
lettersnumbers,left,number,A,3,0,1,0.876953
lettersnumbers,left,letter,G,6,1,0,1.341112
lettersnumbers,right,letter,T,6,0,1,0.000094
lettersnumbers,right,number,R,4,1,1,5.403927
lettersnumbers,left,number,U,4,0,1,0.714174
lettersnumbers,left,letter,U,1,1,1,2.013552
lettersnumbers,right,letter,U,4,0,1,1.061375
lettersnumbers,right,number,T,7,1,1,3.746775
lettersnumbers,left,number,A,2,0,1,1.081914
lettersnumbers,left,letter,I,5,1,1,1.759414
lettersnumbers,right,letter,R,2,0,1,0.778126
lettersnumbers,right,number,I,7,1,1,3.311244
lettersnumbers,left,number,G,3,0,1,0.980461
lettersnumbers,left,letter,U,7,1,1,1.230194
lettersnumbers,right,letter,E,3,0,1,0.802248
lettersnumbers,right,number,E,8,1,1,1.803825
lettersnumbers,left,number,G,5,0,1,2.669338
lettersnumbers,left,letter,I,4,1,1,1.871980
lettersnumbers,right,letter,E,8,0,1,0.810743
lettersnumbers,right,number,C,6,1,0,1.529760
lettersnumbers,left,number,I,3,0,1,2.132268
lettersnumbers,left,letter,A,8,1,1,3.553862
lettersnumbers,right,letter,C,5,0,1,0.847016
lettersnumbers,right,number,C,7,1,1,1.589038
lettersnumbers,left,number,R,1,0,1,0.961199
lettersnumbers,left,letter,A,8,1,1,0.972437
lettersnumbers,right,letter,G,1,0,1,0.759397
lettersnumbers,right,number,E,6,1,0,1.307487
lettersnumbers,left,number,E,2,0,1,2.268470
