GroupNum;GroupType;TypeTest;PartID;Partner;Round;Shape;KeyPressed;PositionItem;ChosenItem;ACC;Word;ID_CG;index;pair;distance
1;HT;ComGame_Guesser;1;2;1;1;4;6;5;0;nuep;2;22;1_2;0.5
1;HT;ComGame_Guesser;2;1;1;4;3;2;1;1;pinesa;2;21;1_2;NA
1;HT;ComGame_Guesser;1;2;1;5;1;5;3;0;pun;3;24;1_2;0.75
1;HT;ComGame_Guesser;2;1;1;0;1;3;3;0;nusa;3;23;1_2;NA
1;HT;ComGame_Guesser;1;2;1;7;1;3;3;0;i;4;26;1_2;0.5
1;HT;ComGame_Guesser;2;1;1;5;5;4;7;1;ekip;4;25;1_2;NA
1;HT;ComGame_Guesser;1;2;1;0;3;1;1;0;u;5;28;1_2;0.67
1;HT;ComGame_Guesser;2;1;1;6;8;5;2;0;anap;5;27;1_2;NA
1;HT;ComGame_Guesser;1;2;1;4;1;0;3;1;pun;6;30;1_2;0
1;HT;ComGame_Guesser;2;1;1;3;2;6;6;0;sine;6;29;1_2;NA
1;HT;ComGame_Guesser;1;2;1;2;7;2;4;0;esip;7;32;1_2;0
1;HT;ComGame_Guesser;2;1;1;1;4;7;5;0;pun;7;31;1_2;NA
1;HT;ComGame_Guesser;1;4;2;5;2;2;6;0;pun;0;34;1_4;0.75
1;HT;ComGame_Guesser;1;4;2;3;6;4;0;0;seu;1;36;1_4;0.75
1;HT;ComGame_Guesser;1;4;2;4;3;7;1;0;pun;2;38;1_4;0
1;HT;ComGame_Guesser;1;4;2;1;4;6;5;0;nesi;3;40;1_4;0.5
1;HT;ComGame_Guesser;1;4;2;2;8;5;2;0;esip;4;42;1_4;0
1;HT;ComGame_Guesser;1;4;2;6;6;0;0;0;u;5;44;1_4;1
1;HT;ComGame_Guesser;1;4;2;7;7;3;4;0;i;6;46;1_4;0.5
1;HT;ComGame_Guesser;1;4;2;0;2;1;6;1;nus;7;48;1_4;0
1;HT;ComGame_Guesser;1;2;3;4;1;5;3;0;pun;0;49;1_2;0
1;HT;ComGame_Guesser;2;1;3;0;4;6;5;0;nusa;0;50;1_2;NA
1;HT;ComGame_Guesser;1;2;3;0;7;3;4;0;nus;1;51;1_2;0
1;HT;ComGame_Guesser;2;1;3;5;6;5;0;1;pun;1;52;1_2;NA
1;HT;ComGame_Guesser;1;2;3;2;5;4;7;1;esip;2;53;1_2;0
1;HT;ComGame_Guesser;2;1;3;7;3;7;1;0;aike;2;54;1_2;NA
1;HT;ComGame_Guesser;1;2;3;1;8;7;2;1;en;3;55;1_2;1
1;HT;ComGame_Guesser;2;1;3;2;1;2;3;0;esip;3;56;1_2;NA
1;HT;ComGame_Guesser;1;2;3;5;3;2;1;1;pun;4;57;1_2;0.75
1;HT;ComGame_Guesser;2;1;3;1;7;3;4;0;en;4;58;1_2;NA
1;HT;ComGame_Guesser;1;2;3;3;3;1;1;0;nu;5;59;1_2;1
1;HT;ComGame_Guesser;2;1;3;6;1;0;3;1;anap;5;60;1_2;NA
1;HT;ComGame_Guesser;1;2;3;6;3;6;1;0;nus;6;61;1_2;0.67
1;HT;ComGame_Guesser;2;1;3;4;6;1;0;0;kai;6;62;1_2;NA
1;HT;ComGame_Guesser;1;2;3;7;1;0;3;1;i;7;63;1_2;0.5
1;HT;ComGame_Guesser;2;1;3;3;5;4;7;1;en;7;64;1_2;NA
1;HT;ComGame_Guesser;1;4;4;1;3;1;1;0;nes;0;66;1_4;0.33
1;HT;ComGame_Guesser;4;1;4;6;7;2;4;0;uki;0;65;1_4;NA
1;HT;ComGame_Guesser;1;4;4;6;4;3;5;1;ui;1;68;1_4;1
1;HT;ComGame_Guesser;4;1;4;5;2;1;6;1;puni;1;67;1_4;NA
1;HT;ComGame_Guesser;1;4;4;5;6;7;0;0;pun;2;70;1_4;0.75
1;HT;ComGame_Guesser;4;1;4;2;5;3;7;0;nusa;2;69;1_4;NA
1;HT;ComGame_Guesser;1;4;4;4;7;2;4;0;nu;3;72;1_4;0.5
1;HT;ComGame_Guesser;4;1;4;1;3;6;1;0;nu;3;71;1_4;NA
1;HT;ComGame_Guesser;1;4;4;7;2;5;6;0;i;4;74;1_4;0.5
1;HT;ComGame_Guesser;4;1;4;0;5;4;7;1;uik;4;73;1_4;NA
1;HT;ComGame_Guesser;1;4;4;0;1;6;3;0;nus;5;76;1_4;0
1;HT;ComGame_Guesser;4;1;4;4;3;5;1;0;uisu;5;75;1_4;NA
1;HT;ComGame_Guesser;1;4;4;2;8;0;2;0;esip;6;78;1_4;0
