BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,0.907644
letters,left,letter,E,4,0,1,0.607485
letters,right,letter,T,6,0,1,0.741857
letters,left,letter,G,3,0,1,0.636035
letters,right,letter,R,1,0,1,0.651074
letters,left,letter,T,2,0,1,0.565443
letters,right,letter,E,1,0,1,0.473804
letters,left,letter,R,1,0,1,0.491648
letters,right,letter,U,4,0,1,0.488854
letters,left,letter,E,8,0,1,0.651742
letters,right,letter,U,5,0,1,0.535769
letters,left,letter,E,2,0,1,0.526474
letters,right,letter,C,5,0,1,0.568767
letters,left,letter,E,7,0,1,0.578735
letters,right,letter,U,3,0,1,0.860619
letters,left,letter,R,5,0,1,0.548743
letters,right,letter,A,7,0,1,0.493539
letters,left,letter,G,2,0,1,0.520917
letters,right,letter,C,8,0,0,0.476140
letters,left,letter,T,6,0,1,0.000114
letters,right,letter,R,4,0,1,0.690131
letters,left,letter,G,6,0,1,0.577816
letters,right,letter,C,3,0,1,0.598462
letters,left,letter,R,2,0,1,0.495199
letters,right,letter,I,2,0,1,0.531660
letters,left,letter,I,7,0,1,0.511807
letters,right,letter,C,3,0,1,0.508994
letters,left,letter,G,6,0,1,0.546792
letters,right,letter,T,8,0,1,0.631547
letters,left,letter,T,5,0,1,0.501475
letters,right,letter,I,1,0,1,0.476034
letters,left,letter,A,4,0,1,0.689019
letters,right,letter,G,8,0,1,0.500926
letters,left,letter,I,6,0,1,0.484315
letters,right,letter,A,3,0,1,0.654236
letters,left,letter,A,4,0,1,0.459098
letters,right,letter,C,8,0,1,0.506111
letters,left,letter,U,7,0,1,0.531347
letters,right,letter,A,5,0,1,0.611983
letters,left,letter,I,7,0,1,0.651553
numbers,right,number,C,6,1,1,0.786050
numbers,left,number,R,3,0,1,0.610267
numbers,right,number,T,1,0,1,0.687723
numbers,left,number,T,2,0,1,0.558409
numbers,right,number,T,5,0,1,0.694384
numbers,left,number,A,6,0,1,0.520146
numbers,right,number,E,1,0,1,0.627761
numbers,left,number,C,5,0,0,0.540170
numbers,right,number,I,2,0,0,0.000105
numbers,left,number,G,3,0,0,0.000116
numbers,right,number,R,5,0,1,0.000103
numbers,left,number,A,8,0,1,0.789593
numbers,right,number,G,1,0,1,0.657583
numbers,left,number,T,4,0,0,0.607685
numbers,right,number,U,4,0,1,1.208388
numbers,left,number,U,4,0,1,0.502190
numbers,right,number,U,1,0,1,0.586802
numbers,left,number,E,6,0,1,0.539984
numbers,right,number,A,5,0,1,0.593363
numbers,left,number,E,4,0,1,0.507243
numbers,right,number,C,8,0,1,0.583942
numbers,left,number,I,3,0,1,0.685514
numbers,right,number,U,7,0,0,0.466789
numbers,left,number,A,8,0,0,0.000112
numbers,right,number,E,2,0,1,0.000103
numbers,left,number,I,6,0,1,0.934110
numbers,right,number,C,2,0,1,0.527161
numbers,left,number,C,8,0,1,0.688950
numbers,right,number,U,7,0,1,0.550620
numbers,left,number,I,6,0,1,0.524979
numbers,right,number,G,7,0,1,0.617954
numbers,left,number,R,1,0,1,0.844755
numbers,right,number,E,3,0,1,0.792016
numbers,left,number,A,7,0,1,0.645377
numbers,right,number,T,3,0,1,0.652013
numbers,left,number,I,4,0,1,0.605978
numbers,right,number,G,5,0,1,0.600679
numbers,left,number,G,2,0,1,0.556088
numbers,right,number,R,8,0,1,0.590058
numbers,left,number,R,7,0,1,0.662591
lettersnumbers,left,letter,R,7,1,1,2.558470
lettersnumbers,right,letter,T,1,0,1,0.719099
lettersnumbers,right,number,T,3,1,1,1.691642
lettersnumbers,left,number,G,2,0,1,0.768526
lettersnumbers,left,letter,C,2,1,1,3.320275
lettersnumbers,right,letter,I,4,0,1,0.927938
lettersnumbers,right,number,U,5,1,1,1.311658
lettersnumbers,left,number,A,1,0,1,0.911515
lettersnumbers,left,letter,T,6,1,1,1.315262
lettersnumbers,right,letter,C,5,0,1,1.237955
lettersnumbers,right,number,R,8,1,1,0.811438
lettersnumbers,left,number,A,3,0,1,0.778849
lettersnumbers,left,letter,G,6,1,1,1.411510
lettersnumbers,right,letter,T,6,0,1,0.691153
lettersnumbers,right,number,R,4,1,1,0.976482
lettersnumbers,left,number,U,4,0,1,0.626761
lettersnumbers,left,letter,U,1,1,0,1.091215
lettersnumbers,right,letter,U,4,0,1,1.653700
lettersnumbers,right,number,T,7,1,1,1.233401
lettersnumbers,left,number,A,2,0,1,0.663273
lettersnumbers,left,letter,I,5,1,1,2.127248
lettersnumbers,right,letter,R,2,0,1,0.877899
lettersnumbers,right,number,I,7,1,1,1.013058
lettersnumbers,left,number,G,3,0,1,0.889719
lettersnumbers,left,letter,U,7,1,1,1.575927
lettersnumbers,right,letter,E,3,0,1,1.027647
lettersnumbers,right,number,E,8,1,1,1.154888
lettersnumbers,left,number,G,5,0,1,0.629576
lettersnumbers,left,letter,I,4,1,1,1.296348
lettersnumbers,right,letter,E,8,0,1,0.562139
lettersnumbers,right,number,C,6,1,1,1.117731
lettersnumbers,left,number,I,3,0,1,0.636220
lettersnumbers,left,letter,A,8,1,1,1.388603
lettersnumbers,right,letter,C,5,0,1,0.650979
lettersnumbers,right,number,C,7,1,1,0.945628
lettersnumbers,left,number,R,1,0,1,0.892441
lettersnumbers,left,letter,A,8,1,1,1.819830
lettersnumbers,right,letter,G,1,0,1,0.679107
lettersnumbers,right,number,E,6,1,1,1.453758
lettersnumbers,left,number,E,2,0,1,0.776704
