BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,2.013015
letters,left,letter,E,4,0,1,0.780538
letters,right,letter,T,6,0,1,0.723256
letters,left,letter,G,3,0,1,0.756127
letters,right,letter,R,1,0,1,0.684495
letters,left,letter,T,2,0,1,0.695018
letters,right,letter,E,1,0,1,0.541384
letters,left,letter,R,1,0,1,0.515786
letters,right,letter,U,4,0,1,0.493253
letters,left,letter,E,8,0,0,0.459544
letters,right,letter,U,5,0,1,0.000109
letters,left,letter,E,2,0,1,0.854199
letters,right,letter,C,5,0,1,0.776319
letters,left,letter,E,7,0,1,0.546769
letters,right,letter,U,3,0,1,0.642280
letters,left,letter,R,5,0,1,0.446944
letters,right,letter,A,7,0,1,0.480963
letters,left,letter,G,2,0,1,0.413112
letters,right,letter,C,8,0,1,0.731070
letters,left,letter,T,6,0,1,0.542173
letters,right,letter,R,4,0,1,0.577149
letters,left,letter,G,6,0,1,0.489504
letters,right,letter,C,3,0,0,0.581408
letters,left,letter,R,2,0,1,0.000116
letters,right,letter,I,2,0,1,0.732064
letters,left,letter,I,7,0,1,0.567024
letters,right,letter,C,3,0,1,0.544489
letters,left,letter,G,6,0,1,0.449106
letters,right,letter,T,8,0,1,0.543935
letters,left,letter,T,5,0,1,0.468042
letters,right,letter,I,1,0,1,0.515045
letters,left,letter,A,4,0,1,0.523136
letters,right,letter,G,8,0,1,0.532086
letters,left,letter,I,6,0,1,0.533941
letters,right,letter,A,3,0,1,0.554499
letters,left,letter,A,4,0,1,0.488964
letters,right,letter,C,8,0,1,0.540360
letters,left,letter,U,7,0,1,0.606369
letters,right,letter,A,5,0,1,0.500743
letters,left,letter,I,7,0,1,0.467083
numbers,right,number,C,6,1,1,2.275346
numbers,left,number,R,3,0,1,0.857914
numbers,right,number,T,1,0,1,0.834361
numbers,left,number,T,2,0,1,0.618472
numbers,right,number,T,5,0,1,0.580024
numbers,left,number,A,6,0,1,0.530744
numbers,right,number,E,1,0,1,0.656783
numbers,left,number,C,5,0,1,0.677686
numbers,right,number,I,2,0,1,0.558470
numbers,left,number,G,3,0,1,0.572563
numbers,right,number,R,5,0,1,0.693247
numbers,left,number,A,8,0,1,0.587710
numbers,right,number,G,1,0,1,0.488292
numbers,left,number,T,4,0,1,0.672216
numbers,right,number,U,4,0,1,0.509822
numbers,left,number,U,4,0,1,0.427186
numbers,right,number,U,1,0,1,0.508502
numbers,left,number,E,6,0,1,0.395948
numbers,right,number,A,5,0,0,0.489959
numbers,left,number,E,4,0,0,0.000117
numbers,right,number,C,8,0,0,0.000128
numbers,left,number,I,3,0,0,0.000117
numbers,right,number,U,7,0,1,0.000112
numbers,left,number,A,8,0,0,1.188819
numbers,right,number,E,2,0,1,0.814847
numbers,left,number,I,6,0,1,0.742467
numbers,right,number,C,2,0,1,0.508443
numbers,left,number,C,8,0,1,0.562292
numbers,right,number,U,7,0,1,0.538909
numbers,left,number,I,6,0,1,0.540458
numbers,right,number,G,7,0,1,0.553776
numbers,left,number,R,1,0,1,0.618793
numbers,right,number,E,3,0,1,0.685901
numbers,left,number,A,7,0,1,0.585734
numbers,right,number,T,3,0,1,0.569094
numbers,left,number,I,4,0,1,0.568323
numbers,right,number,G,5,0,1,0.576150
numbers,left,number,G,2,0,1,0.567635
numbers,right,number,R,8,0,1,0.584549
numbers,left,number,R,7,0,1,0.516096
lettersnumbers,left,letter,R,7,1,1,2.050919
lettersnumbers,right,letter,T,1,0,1,0.776269
lettersnumbers,right,number,T,3,1,1,2.034379
lettersnumbers,left,number,G,2,0,1,1.036906
lettersnumbers,left,letter,C,2,1,1,1.307696
lettersnumbers,right,letter,I,4,0,1,1.237593
lettersnumbers,right,number,U,5,1,1,1.612394
lettersnumbers,left,number,A,1,0,1,3.078522
lettersnumbers,left,letter,T,6,1,1,1.406784
lettersnumbers,right,letter,C,5,0,1,0.751112
lettersnumbers,right,number,R,8,1,1,1.281904
lettersnumbers,left,number,A,3,0,1,0.683133
lettersnumbers,left,letter,G,6,1,1,0.936531
lettersnumbers,right,letter,T,6,0,1,0.556914
lettersnumbers,right,number,R,4,1,1,1.068763
lettersnumbers,left,number,U,4,0,1,2.875624
lettersnumbers,left,letter,U,1,1,0,1.860253
lettersnumbers,right,letter,U,4,0,0,1.500261
lettersnumbers,right,number,T,7,1,1,1.729848
lettersnumbers,left,number,A,2,0,1,0.943872
lettersnumbers,left,letter,I,5,1,0,1.306469
lettersnumbers,right,letter,R,2,0,1,1.768875
lettersnumbers,right,number,I,7,1,1,1.518471
lettersnumbers,left,number,G,3,0,1,0.754970
lettersnumbers,left,letter,U,7,1,1,1.085739
lettersnumbers,right,letter,E,3,0,1,0.885606
lettersnumbers,right,number,E,8,1,1,0.917131
lettersnumbers,left,number,G,5,0,1,0.668053
lettersnumbers,left,letter,I,4,1,1,1.217329
lettersnumbers,right,letter,E,8,0,1,0.684165
lettersnumbers,right,number,C,6,1,1,1.147990
lettersnumbers,left,number,I,3,0,1,0.591676
lettersnumbers,left,letter,A,8,1,1,1.268425
lettersnumbers,right,letter,C,5,0,1,0.756991
lettersnumbers,right,number,C,7,1,1,1.023921
lettersnumbers,left,number,R,1,0,1,0.733206
lettersnumbers,left,letter,A,8,1,1,0.935736
lettersnumbers,right,letter,G,1,0,1,0.617114
lettersnumbers,right,number,E,6,1,1,0.945975
lettersnumbers,left,number,E,2,0,1,0.758987
