BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,4.980177
letters,left,letter,E,4,0,1,1.233015
letters,right,letter,T,6,0,1,1.056098
letters,left,letter,G,3,0,1,1.409529
letters,right,letter,R,1,0,1,0.878666
letters,left,letter,T,2,0,1,0.759311
letters,right,letter,E,1,0,1,0.678659
letters,left,letter,R,1,0,1,0.470400
letters,right,letter,U,4,0,1,0.478313
letters,left,letter,E,8,0,1,0.768393
letters,right,letter,U,5,0,1,0.599625
letters,left,letter,E,2,0,1,0.742958
letters,right,letter,C,5,0,1,0.720183
letters,left,letter,E,7,0,1,0.719894
letters,right,letter,U,3,0,1,0.769562
letters,left,letter,R,5,0,1,0.716449
letters,right,letter,A,7,0,1,0.524993
letters,left,letter,G,2,0,1,0.977644
letters,right,letter,C,8,0,1,0.731429
letters,left,letter,T,6,0,1,0.813677
letters,right,letter,R,4,0,1,0.755291
letters,left,letter,G,6,0,1,0.718404
letters,right,letter,C,3,0,1,0.678052
letters,left,letter,R,2,0,1,0.748811
letters,right,letter,I,2,0,1,0.637278
letters,left,letter,I,7,0,1,0.628171
letters,right,letter,C,3,0,1,0.871384
letters,left,letter,G,6,0,1,1.509804
letters,right,letter,T,8,0,1,0.715850
letters,left,letter,T,5,0,1,0.524292
letters,right,letter,I,1,0,1,0.618139
letters,left,letter,A,4,0,1,0.726275
letters,right,letter,G,8,0,1,0.617782
letters,left,letter,I,6,0,1,0.598481
letters,right,letter,A,3,0,1,0.614027
letters,left,letter,A,4,0,1,0.654152
letters,right,letter,C,8,0,1,0.990031
letters,left,letter,U,7,0,1,0.716108
letters,right,letter,A,5,0,1,0.683088
letters,left,letter,I,7,0,1,0.706471
numbers,right,number,C,6,1,1,3.639222
numbers,left,number,R,3,0,1,0.880696
numbers,right,number,T,1,0,1,1.396832
numbers,left,number,T,2,0,1,0.580252
numbers,right,number,T,5,0,1,0.944893
numbers,left,number,A,6,0,1,0.699156
numbers,right,number,E,1,0,1,0.794841
numbers,left,number,C,5,0,1,0.820921
numbers,right,number,I,2,0,1,0.699106
numbers,left,number,G,3,0,1,0.632915
numbers,right,number,R,5,0,1,0.865765
numbers,left,number,A,8,0,1,0.604300
numbers,right,number,G,1,0,1,0.650483
numbers,left,number,T,4,0,1,1.036835
numbers,right,number,U,4,0,1,0.667892
numbers,left,number,U,4,0,1,0.966516
numbers,right,number,U,1,0,1,0.635769
numbers,left,number,E,6,0,1,0.687762
numbers,right,number,A,5,0,1,0.688722
numbers,left,number,E,4,0,1,0.651978
numbers,right,number,C,8,0,1,0.726120
numbers,left,number,I,3,0,1,0.758831
numbers,right,number,U,7,0,1,0.756360
numbers,left,number,A,8,0,1,0.647819
numbers,right,number,E,2,0,1,1.236785
numbers,left,number,I,6,0,1,0.720697
numbers,right,number,C,2,0,1,0.698185
numbers,left,number,C,8,0,1,0.593695
numbers,right,number,U,7,0,1,0.641089
numbers,left,number,I,6,0,1,0.743986
numbers,right,number,G,7,0,1,0.789929
numbers,left,number,R,1,0,1,0.770572
numbers,right,number,E,3,0,1,1.090762
numbers,left,number,A,7,0,1,1.048994
numbers,right,number,T,3,0,1,0.713048
numbers,left,number,I,4,0,1,0.671806
numbers,right,number,G,5,0,1,0.701202
numbers,left,number,G,2,0,1,0.675404
numbers,right,number,R,8,0,1,0.708142
numbers,left,number,R,7,0,1,1.034149
lettersnumbers,left,letter,R,7,1,0,7.298707
lettersnumbers,right,letter,T,1,0,0,3.456245
lettersnumbers,right,number,T,3,1,1,1.839870
lettersnumbers,left,number,G,2,0,1,6.003041
lettersnumbers,left,letter,C,2,1,1,2.413594
lettersnumbers,right,letter,I,4,0,1,1.837840
lettersnumbers,right,number,U,5,1,1,3.520591
lettersnumbers,left,number,A,1,0,1,1.122311
lettersnumbers,left,letter,T,6,1,1,2.779392
lettersnumbers,right,letter,C,5,0,1,1.317538
lettersnumbers,right,number,R,8,1,1,2.462916
lettersnumbers,left,number,A,3,0,1,0.680732
lettersnumbers,left,letter,G,6,1,0,1.750697
lettersnumbers,right,letter,T,6,0,1,1.967378
lettersnumbers,right,number,R,4,1,1,1.280746
lettersnumbers,left,number,U,4,0,1,1.044682
lettersnumbers,left,letter,U,1,1,1,2.207103
lettersnumbers,right,letter,U,4,0,1,1.883212
lettersnumbers,right,number,T,7,1,1,2.840621
lettersnumbers,left,number,A,2,0,1,0.745010
lettersnumbers,left,letter,I,5,1,1,4.037717
lettersnumbers,right,letter,R,2,0,1,1.258741
lettersnumbers,right,number,I,7,1,0,1.865913
lettersnumbers,left,number,G,3,0,1,1.363139
lettersnumbers,left,letter,U,7,1,0,1.690060
lettersnumbers,right,letter,E,3,0,1,0.784710
lettersnumbers,right,number,E,8,1,1,1.659857
lettersnumbers,left,number,G,5,0,1,0.929989
lettersnumbers,left,letter,I,4,1,1,2.175610
lettersnumbers,right,letter,E,8,0,1,0.930366
lettersnumbers,right,number,C,6,1,1,1.446517
lettersnumbers,left,number,I,3,0,1,0.772476
lettersnumbers,left,letter,A,8,1,1,1.980719
lettersnumbers,right,letter,C,5,0,1,1.946364
lettersnumbers,right,number,C,7,1,1,1.213436
lettersnumbers,left,number,R,1,0,0,0.983665
lettersnumbers,left,letter,A,8,1,0,2.266693
lettersnumbers,right,letter,G,1,0,1,2.036188
lettersnumbers,right,number,E,6,1,1,1.098936
lettersnumbers,left,number,E,2,0,1,3.302638
