GroupNum;GroupType;TypeTest;PartID;Partner;Round;Shape;KeyPressed;PositionItem;ChosenItem;ACC;Word;ID_CG;index;pair;distance
4;HM;testing_set;1;NA;0;2;NA;NA;NA;1;kesip;0;23;NA;NA
4;HM;testing_set;1;NA;0;3;NA;NA;NA;0;puka;0;24;NA;NA
4;HM;final_testing;1;NA;0;0;NA;NA;NA;NA;nusa;0;169;NA;NA
4;HM;final_testing;1;NA;0;2;NA;NA;NA;NA;kesip;0;170;NA;NA
4;HM;final_testing;1;NA;0;3;NA;NA;NA;NA;esip;0;171;NA;NA
4;HM;final_testing;1;NA;0;4;NA;NA;NA;NA;puak;0;172;NA;NA
4;HM;final_testing;1;NA;0;1;NA;NA;NA;NA;nus;0;173;NA;NA
4;HM;final_testing;1;NA;0;5;NA;NA;NA;NA;nekiki;0;174;NA;NA
4;HM;final_testing;1;NA;0;6;NA;NA;NA;NA;anap;0;175;NA;NA
4;HM;final_testing;1;NA;0;7;NA;NA;NA;NA;aike;0;176;NA;NA
4;HM;block1_passive_exp;2;NA;0;5;NA;NA;NA;NA;nekuki;0;1;NA;NA
4;HM;block1_passive_exp;2;NA;0;0;NA;NA;NA;NA;nusa;0;2;NA;NA
4;HM;block1_passive_exp;2;NA;0;6;NA;NA;NA;NA;anap;0;3;NA;NA
4;HM;block1_passive_exp;2;NA;0;4;NA;NA;NA;NA;puak;0;4;NA;NA
4;HM;block1_passive_exp;2;NA;0;1;NA;NA;NA;NA;nus;0;5;NA;NA
4;HM;block1_passive_exp;2;NA;0;7;NA;NA;NA;NA;aike;0;6;NA;NA
4;HM;block1_passive_exp;2;NA;0;2;NA;NA;NA;NA;kesip;0;7;NA;NA
4;HM;block1_passive_exp;2;NA;0;3;NA;NA;NA;NA;esip;0;8;NA;NA
4;HM;block2_passive_exp;2;NA;0;6;NA;NA;NA;NA;anap;0;9;NA;NA
4;HM;block2_passive_exp;2;NA;0;5;NA;NA;NA;NA;nekuki;0;10;NA;NA
4;HM;block2_passive_exp;2;NA;0;4;NA;NA;NA;NA;puak;0;11;NA;NA
4;HM;block2_passive_exp;2;NA;0;7;NA;NA;NA;NA;aike;0;12;NA;NA
4;HM;block2_passive_exp;2;NA;0;1;NA;NA;NA;NA;nus;0;13;NA;NA
4;HM;block2_passive_exp;2;NA;0;2;NA;NA;NA;NA;kesip;0;14;NA;NA
4;HM;block2_passive_exp;2;NA;0;3;NA;NA;NA;NA;esip;0;15;NA;NA
4;HM;block2_passive_exp;2;NA;0;0;NA;NA;NA;NA;nusa;0;16;NA;NA
4;HM;testing_set;2;NA;0;6;NA;NA;NA;0;anak;0;17;NA;NA
4;HM;testing_set;2;NA;0;7;NA;NA;NA;1;aike;0;18;NA;NA
4;HM;testing_set;2;NA;0;1;NA;NA;NA;1;nus;0;19;NA;NA
4;HM;testing_set;2;NA;0;5;NA;NA;NA;0;nukiki;0;20;NA;NA
4;HM;testing_set;2;NA;0;2;NA;NA;NA;1;kesip;0;21;NA;NA
4;HM;testing_set;2;NA;0;4;NA;NA;NA;1;puak;0;22;NA;NA
4;HM;testing_set;2;NA;0;3;NA;NA;NA;1;esip;0;23;NA;NA
4;HM;testing_set;2;NA;0;0;NA;NA;NA;1;nusa;0;24;NA;NA
4;HM;final_testing;2;NA;0;2;NA;NA;NA;NA;kesip;0;169;NA;NA
4;HM;final_testing;2;NA;0;1;NA;NA;NA;NA;nus;0;170;NA;NA
4;HM;final_testing;2;NA;0;6;NA;NA;NA;NA;anap;0;171;NA;NA
4;HM;final_testing;2;NA;0;4;NA;NA;NA;NA;puak;0;172;NA;NA
4;HM;final_testing;2;NA;0;3;NA;NA;NA;NA;esip;0;173;NA;NA
4;HM;final_testing;2;NA;0;7;NA;NA;NA;NA;aike;0;174;NA;NA
4;HM;final_testing;2;NA;0;0;NA;NA;NA;NA;nusa;0;175;NA;NA
4;HM;final_testing;2;NA;0;5;NA;NA;NA;NA;nanuki;0;176;NA;NA
4;HM;block1_passive_exp;3;NA;0;3;NA;NA;NA;NA;esip;0;1;NA;NA
4;HM;block1_passive_exp;3;NA;0;1;NA;NA;NA;NA;nus;0;2;NA;NA
4;HM;block1_passive_exp;3;NA;0;0;NA;NA;NA;NA;nusa;0;3;NA;NA
4;HM;block1_passive_exp;3;NA;0;6;NA;NA;NA;NA;anap;0;4;NA;NA
4;HM;block1_passive_exp;3;NA;0;4;NA;NA;NA;NA;puak;0;5;NA;NA
4;HM;block1_passive_exp;3;NA;0;5;NA;NA;NA;NA;nekuki;0;6;NA;NA
4;HM;block1_passive_exp;3;NA;0;2;NA;NA;NA;NA;kesip;0;7;NA;NA
4;HM;block1_passive_exp;3;NA;0;7;NA;NA;NA;NA;aike;0;8;NA;NA
4;HM;block2_passive_exp;3;NA;0;1;NA;NA;NA;NA;nus;0;9;NA;NA
4;HM;block2_passive_exp;3;NA;0;7;NA;NA;NA;NA;aike;0;10;NA;NA
4;HM;block2_passive_exp;3;NA;0;4;NA;NA;NA;NA;puak;0;11;NA;NA
4;HM;block2_passive_exp;3;NA;0;5;NA;NA;NA;NA;nekuki;0;12;NA;NA
4;HM;block2_passive_exp;3;NA;0;2;NA;NA;NA;NA;kesip;0;13;NA;NA
4;HM;block2_passive_exp;3;NA;0;6;NA;NA;NA;NA;anap;0;14;NA;NA
4;HM;block2_passive_exp;3;NA;0;0;NA;NA;NA;NA;nusa;0;15;NA;NA
4;HM;block2_passive_exp;3;NA;0;3;NA;NA;NA;NA;esip;0;16;NA;NA
4;HM;testing_set;3;NA;0;1;NA;NA;NA;0;nupu;0;17;NA;NA
4;HM;testing_set;3;NA;0;3;NA;NA;NA;1;esip;0;18;NA;NA
4;HM;testing_set;3;NA;0;4;NA;NA;NA;0;esik;0;19;NA;NA
4;HM;testing_set;3;NA;0;0;NA;NA;NA;0;pasu;0;20;NA;NA
4;HM;testing_set;3;NA;0;5;NA;NA;NA;0;keniki;0;21;NA;NA
4;HM;testing_set;3;NA;0;2;NA;NA;NA;0;keniki;0;22;NA;NA
4;HM;testing_set;3;NA;0;7;NA;NA;NA;0;asip;0;23;NA;NA
4;HM;testing_set;3;NA;0;6;NA;NA;NA;1;anap;0;24;NA;NA
4;HM;final_testing;3;NA;0;5;NA;NA;NA;NA;kanuki;0;169;NA;NA
4;HM;final_testing;3;NA;0;6;NA;NA;NA;NA;anap;0;170;NA;NA
4;HM;final_testing;3;NA;0;1;NA;NA;NA;NA;nus;0;171;NA;NA
4;HM;final_testing;3;NA;0;7;NA;NA;NA;NA;aike;0;172;NA;NA
4;HM;final_testing;3;NA;0;4;NA;NA;NA;NA;puka;0;173;NA;NA
4;HM;final_testing;3;NA;0;0;NA;NA;NA;NA;unsa;0;174;NA;NA
4;HM;final_testing;3;NA;0;2;NA;NA;NA;NA;kesip;0;175;NA;NA
4;HM;final_testing;3;NA;0;3;NA;NA;NA;NA;esip;0;176;NA;NA
4;HM;block1_passive_exp;4;NA;0;4;NA;NA;NA;NA;puak;0;1;NA;NA
4;HM;block1_passive_exp;4;NA;0;1;NA;NA;NA;NA;nus;0;2;NA;NA
4;HM;block1_passive_exp;4;NA;0;0;NA;NA;NA;NA;nusa;0;3;NA;NA
4;HM;block1_passive_exp;4;NA;0;7;NA;NA;NA;NA;aike;0;4;NA;NA
4;HM;block1_passive_exp;4;NA;0;2;NA;NA;NA;NA;kesip;0;5;NA;NA
4;HM;block1_passive_exp;4;NA;0;6;NA;NA;NA;NA;anap;0;6;NA;NA
4;HM;block1_passive_exp;4;NA;0;3;NA;NA;NA;NA;esip;0;7;NA;NA
4;HM;block1_passive_exp;4;NA;0;5;NA;NA;NA;NA;nekuki;0;8;NA;NA
4;HM;block2_passive_exp;4;NA;0;3;NA;NA;NA;NA;esip;0;9;NA;NA
4;HM;block2_passive_exp;4;NA;0;5;NA;NA;NA;NA;nekuki;0;10;NA;NA
4;HM;block2_passive_exp;4;NA;0;2;NA;NA;NA;NA;kesip;0;11;NA;NA
4;HM;block2_passive_exp;4;NA;0;1;NA;NA;NA;NA;nus;0;12;NA;NA
4;HM;block2_passive_exp;4;NA;0;0;NA;NA;NA;NA;nusa;0;13;NA;NA
4;HM;block2_passive_exp;4;NA;0;6;NA;NA;NA;NA;anap;0;14;NA;NA
4;HM;block2_passive_exp;4;NA;0;7;NA;NA;NA;NA;aike;0;15;NA;NA
4;HM;block2_passive_exp;4;NA;0;4;NA;NA;NA;NA;puak;0;16;NA;NA
4;HM;testing_set;4;NA;0;6;NA;NA;NA;1;anap;0;17;NA;NA
4;HM;testing_set;4;NA;0;7;NA;NA;NA;0;puaki;0;18;NA;NA
4;HM;testing_set;4;NA;0;5;NA;NA;NA;0;pukaki;0;19;NA;NA
4;HM;testing_set;4;NA;0;0;NA;NA;NA;1;nusa;0;20;NA;NA
4;HM;testing_set;4;NA;0;1;NA;NA;NA;1;nus;0;21;NA;NA
4;HM;testing_set;4;NA;0;3;NA;NA;NA;0;nuk;0;22;NA;NA
4;HM;testing_set;4;NA;0;4;NA;NA;NA;1;puak;0;23;NA;NA
4;HM;testing_set;4;NA;0;2;NA;NA;NA;0;kuni;0;24;NA;NA
4;HM;final_testing;4;NA;0;1;NA;NA;NA;NA;nus;0;169;NA;NA
4;HM;final_testing;4;NA;0;5;NA;NA;NA;NA;nekiki;0;170;NA;NA
4;HM;final_testing;4;NA;0;4;NA;NA;NA;NA;puak;0;171;NA;NA
4;HM;final_testing;4;NA;0;3;NA;NA;NA;NA;esip;0;172;NA;NA
4;HM;final_testing;4;NA;0;6;NA;NA;NA;NA;anap;0;173;NA;NA
4;HM;final_testing;4;NA;0;2;NA;NA;NA;NA;kesip;0;174;NA;NA
4;HM;final_testing;4;NA;0;0;NA;NA;NA;NA;nusa;0;175;NA;NA
4;HM;final_testing;4;NA;0;7;NA;NA;NA;NA;aike;0;176;NA;NA
4;HM;ComGame_Guesser;1;2;1;1;4;1;4;0;nus;0;26;1_2;NA
4;HM;ComGame_Guesser;2;1;1;6;1;0;1;1;anek;0;25;1_2;NA
4;HM;ComGame_Guesser;1;2;1;6;3;2;5;1;anek;1;28;1_2;NA
4;HM;ComGame_Guesser;2;1;1;5;2;1;6;1;nakiki;1;27;1_2;NA
4;HM;ComGame_Guesser;1;2;1;5;7;6;2;1;nekiki;2;30;1_2;NA
4;HM;ComGame_Guesser;2;1;1;2;3;2;5;1;kesip;2;29;1_2;NA
4;HM;ComGame_Guesser;1;2;1;4;1;0;1;1;nuap;3;32;1_2;NA
4;HM;ComGame_Guesser;2;1;1;1;6;3;0;0;nus;3;31;1_2;NA
4;HM;ComGame_Guesser;1;2;1;7;6;5;0;1;aike;4;34;1_2;NA
4;HM;ComGame_Guesser;2;1;1;0;5;4;7;1;nusa;4;33;1_2;NA
4;HM;ComGame_Guesser;1;2;1;0;8;3;3;0;nusa;5;36;1_2;NA
4;HM;ComGame_Guesser;2;1;1;4;6;5;0;1;puka;5;35;1_2;NA
4;HM;ComGame_Guesser;1;2;1;2;8;7;3;1;kesip;6;38;1_2;NA
4;HM;ComGame_Guesser;2;1;1;3;7;6;2;1;esip;6;37;1_2;NA
4;HM;ComGame_Guesser;1;2;1;3;5;4;7;1;esip;7;40;1_2;NA
4;HM;ComGame_Guesser;2;1;1;7;8;7;3;1;aike;7;39;1_2;NA
4;HM;ComGame_Guesser;1;3;2;5;6;5;0;1;nekuki;0;42;1_3;NA
4;HM;ComGame_Guesser;3;1;2;0;7;2;2;0;unsa;0;41;1_3;NA
4;HM;ComGame_Guesser;1;3;2;0;8;3;3;0;unsa;1;44;1_3;NA
4;HM;ComGame_Guesser;3;1;2;4;4;5;4;0;unsu;1;43;1_3;NA
4;HM;ComGame_Guesser;1;3;2;6;8;0;3;0;anap;2;46;1_3;NA
4;HM;ComGame_Guesser;3;1;2;1;2;1;6;1;unip;2;45;1_3;NA
4;HM;ComGame_Guesser;1;3;2;4;6;4;0;0;puka;3;48;1_3;NA
4;HM;ComGame_Guesser;3;1;2;7;5;3;7;0;suna;3;47;1_3;NA
4;HM;ComGame_Guesser;1;3;2;1;3;6;5;0;nus;4;50;1_3;NA
4;HM;ComGame_Guesser;3;1;2;2;4;0;4;0;keniki;4;49;1_3;NA
4;HM;ComGame_Guesser;1;3;2;7;2;1;6;1;aike;5;52;1_3;NA
4;HM;ComGame_Guesser;3;1;2;6;5;4;7;1;anap;5;51;1_3;NA
4;HM;ComGame_Guesser;1;3;2;2;8;7;3;1;kesip;6;54;1_3;NA
4;HM;ComGame_Guesser;3;1;2;3;3;6;5;0;esip;6;53;1_3;NA
4;HM;ComGame_Guesser;1;3;2;3;4;2;4;0;esip;7;56;1_3;NA
4;HM;ComGame_Guesser;3;1;2;5;8;7;3;1;kanuni;7;55;1_3;NA
4;HM;ComGame_Guesser;1;4;3;1;2;7;6;0;nus;0;57;1_4;NA
4;HM;ComGame_Guesser;4;1;3;3;1;0;1;1;unip;0;58;1_4;NA
4;HM;ComGame_Guesser;1;4;3;4;2;0;6;0;puka;1;59;1_4;NA
4;HM;ComGame_Guesser;4;1;3;1;4;3;4;1;nus;1;60;1_4;NA
4;HM;ComGame_Guesser;1;4;3;2;6;5;0;1;kesip;2;61;1_4;NA
4;HM;ComGame_Guesser;4;1;3;0;7;6;2;1;nusa;2;62;1_4;NA
4;HM;ComGame_Guesser;1;4;3;0;2;1;6;1;nusa;3;63;1_4;NA
4;HM;ComGame_Guesser;4;1;3;6;6;5;0;1;anap;3;64;1_4;NA
4;HM;ComGame_Guesser;1;4;3;7;4;3;4;1;aike;4;65;1_4;NA
4;HM;ComGame_Guesser;4;1;3;4;5;4;7;1;puak;4;66;1_4;NA
4;HM;ComGame_Guesser;1;4;3;3;3;2;5;1;esip;5;67;1_4;NA
4;HM;ComGame_Guesser;4;1;3;5;7;7;2;0;nukaki;5;68;1_4;NA
4;HM;ComGame_Guesser;1;4;3;5;7;6;2;1;nukaki;6;69;1_4;NA
4;HM;ComGame_Guesser;4;1;3;2;3;2;5;1;kesip;6;70;1_4;NA
4;HM;ComGame_Guesser;1;4;3;6;4;4;4;0;anap;7;71;1_4;NA
4;HM;ComGame_Guesser;4;1;3;7;2;1;6;1;uak;7;72;1_4;NA
4;HM;ComGame_Guesser;1;2;4;4;1;0;1;1;puak;0;74;1_2;NA
4;HM;ComGame_Guesser;2;1;4;1;4;3;4;1;nus;0;73;1_2;NA
4;HM;ComGame_Guesser;1;2;4;1;5;1;7;0;nus;1;76;1_2;NA
4;HM;ComGame_Guesser;2;1;4;6;1;0;1;1;anek;1;75;1_2;NA
4;HM;ComGame_Guesser;1;2;4;0;4;3;4;1;nusa;2;78;1_2;NA
4;HM;ComGame_Guesser;2;1;4;4;6;5;0;1;puak;2;77;1_2;NA
4;HM;ComGame_Guesser;1;2;4;7;6;5;0;1;aike;3;80;1_2;NA
4;HM;ComGame_Guesser;2;1;4;0;5;4;7;1;nusa;3;79;1_2;NA
4;HM;ComGame_Guesser;1;2;4;2;3;2;5;1;kesip;4;82;1_2;NA
4;HM;ComGame_Guesser;2;1;4;5;7;6;2;1;nakiki;4;81;1_2;NA
4;HM;ComGame_Guesser;1;2;4;6;8;7;3;1;anap;5;84;1_2;NA
4;HM;ComGame_Guesser;2;1;4;3;2;1;6;1;esip;5;83;1_2;NA
4;HM;ComGame_Guesser;1;2;4;3;7;6;2;1;esip;6;86;1_2;NA
4;HM;ComGame_Guesser;2;1;4;2;8;7;3;1;kesip;6;85;1_2;NA
4;HM;ComGame_Guesser;1;2;4;5;5;4;7;1;nukiki;7;88;1_2;NA
4;HM;ComGame_Guesser;2;1;4;7;3;2;5;1;aike;7;87;1_2;NA
4;HM;ComGame_Guesser;1;3;5;1;4;3;4;1;nus;0;90;1_3;NA
4;HM;ComGame_Guesser;3;1;5;4;6;0;0;0;puka;0;89;1_3;NA
4;HM;ComGame_Guesser;1;3;5;4;3;2;5;1;puka;1;92;1_3;NA
4;HM;ComGame_Guesser;3;1;5;5;4;3;4;1;kanuki;1;91;1_3;NA
4;HM;ComGame_Guesser;1;3;5;3;5;4;7;1;esip;2;94;1_3;NA
4;HM;ComGame_Guesser;3;1;5;7;8;7;3;1;aike;2;93;1_3;NA
4;HM;ComGame_Guesser;1;3;5;6;4;5;4;0;anap;3;96;1_3;NA
4;HM;ComGame_Guesser;3;1;5;0;2;1;6;1;puka;3;95;1_3;NA
4;HM;ComGame_Guesser;1;3;5;0;1;0;1;1;puka;4;98;1_3;NA
4;HM;ComGame_Guesser;3;1;5;1;4;5;4;0;nus;4;97;1_3;NA
4;HM;ComGame_Guesser;1;3;5;5;8;7;3;1;kaniki;5;100;1_3;NA
4;HM;ComGame_Guesser;3;1;5;3;3;2;5;1;esip;5;99;1_3;NA
4;HM;ComGame_Guesser;1;3;5;7;3;6;5;0;aike;6;102;1_3;NA
4;HM;ComGame_Guesser;3;1;5;2;5;4;7;1;keniki;6;101;1_3;NA
4;HM;ComGame_Guesser;1;3;5;2;2;1;6;1;kesip;7;104;1_3;NA
4;HM;ComGame_Guesser;3;1;5;6;3;6;5;0;anap;7;103;1_3;NA
4;HM;ComGame_Guesser;1;4;6;0;8;7;3;1;nusa;0;105;1_4;NA
4;HM;ComGame_Guesser;4;1;6;3;6;5;0;1;esip;0;106;1_4;NA
4;HM;ComGame_Guesser;1;4;6;6;7;6;2;1;anap;1;107;1_4;NA
4;HM;ComGame_Guesser;4;1;6;2;2;1;6;1;kesip;1;108;1_4;NA
4;HM;ComGame_Guesser;1;4;6;5;6;5;0;1;nukiki;2;109;1_4;NA
4;HM;ComGame_Guesser;4;1;6;0;3;2;5;1;nusa;2;110;1_4;NA
4;HM;ComGame_Guesser;1;4;6;4;3;2;5;1;puak;3;111;1_4;NA
4;HM;ComGame_Guesser;4;1;6;5;4;3;4;1;nukiki;3;112;1_4;NA
4;HM;ComGame_Guesser;1;4;6;2;1;0;1;1;kesip;4;113;1_4;NA
4;HM;ComGame_Guesser;4;1;6;1;7;6;2;1;nus;4;114;1_4;NA
4;HM;ComGame_Guesser;1;4;6;1;4;3;4;1;nus;5;115;1_4;NA
4;HM;ComGame_Guesser;4;1;6;4;1;0;1;1;puak;5;116;1_4;NA
4;HM;ComGame_Guesser;1;4;6;3;5;4;7;1;esip;6;117;1_4;NA
4;HM;ComGame_Guesser;4;1;6;7;8;7;3;1;aike;6;118;1_4;NA
4;HM;ComGame_Guesser;1;4;6;7;2;1;6;1;aike;7;119;1_4;NA
4;HM;ComGame_Guesser;4;1;6;6;5;4;7;1;anap;7;120;1_4;NA
4;HM;ComGame_Guesser;1;2;7;3;3;2;5;1;esip;0;122;1_2;NA
4;HM;ComGame_Guesser;2;1;7;5;8;7;3;1;nanuki;0;121;1_2;NA
4;HM;ComGame_Guesser;1;2;7;2;5;4;7;1;kesip;1;124;1_2;NA
4;HM;ComGame_Guesser;2;1;7;7;7;6;2;1;aike;1;123;1_2;NA
4;HM;ComGame_Guesser;1;2;7;0;8;7;3;1;nusa;2;126;1_2;NA
4;HM;ComGame_Guesser;2;1;7;3;6;5;0;1;esip;2;125;1_2;NA
4;HM;ComGame_Guesser;1;2;7;6;7;6;2;1;anap;3;128;1_2;NA
4;HM;ComGame_Guesser;2;1;7;2;2;1;6;1;kesip;3;127;1_2;NA
4;HM;ComGame_Guesser;1;2;7;4;2;1;6;1;puak;4;130;1_2;NA
4;HM;ComGame_Guesser;2;1;7;6;4;3;4;1;anap;4;129;1_2;NA
4;HM;ComGame_Guesser;1;2;7;7;6;5;0;1;aike;5;132;1_2;NA
4;HM;ComGame_Guesser;2;1;7;0;5;4;7;1;nusa;5;131;1_2;NA
4;HM;ComGame_Guesser;1;2;7;5;1;0;1;1;nanuki;6;134;1_2;NA
4;HM;ComGame_Guesser;2;1;7;1;3;2;5;1;nus;6;133;1_2;NA
4;HM;ComGame_Guesser;1;2;7;1;4;3;4;1;nus;7;136;1_2;NA
4;HM;ComGame_Guesser;2;1;7;4;1;0;1;1;puak;7;135;1_2;NA
4;HM;ComGame_Guesser;1;3;8;4;5;4;7;1;puak;0;138;1_3;NA
4;HM;ComGame_Guesser;3;1;8;7;4;3;4;1;aike;0;137;1_3;NA
4;HM;ComGame_Guesser;1;3;8;0;8;7;3;1;nusa;1;140;1_3;NA
4;HM;ComGame_Guesser;3;1;8;3;6;5;0;1;esip;1;139;1_3;NA
4;HM;ComGame_Guesser;1;3;8;3;3;2;5;1;esip;2;142;1_3;NA
4;HM;ComGame_Guesser;3;1;8;5;8;7;3;1;kanuki;2;141;1_3;NA
4;HM;ComGame_Guesser;1;3;8;5;4;3;4;1;kanuki;3;144;1_3;NA
4;HM;ComGame_Guesser;3;1;8;4;3;2;5;1;puka;3;143;1_3;NA
4;HM;ComGame_Guesser;1;3;8;2;1;0;1;1;kesip;4;146;1_3;NA
4;HM;ComGame_Guesser;3;1;8;1;7;6;2;1;nus;4;145;1_3;NA
4;HM;ComGame_Guesser;1;3;8;6;7;6;2;1;anap;5;148;1_3;NA
4;HM;ComGame_Guesser;3;1;8;2;2;1;6;1;kesip;5;147;1_3;NA
4;HM;ComGame_Guesser;1;3;8;7;2;1;6;1;aike;6;150;1_3;NA
4;HM;ComGame_Guesser;3;1;8;6;5;4;7;1;anap;6;149;1_3;NA
4;HM;ComGame_Guesser;1;3;8;1;6;5;0;1;nus;7;152;1_3;NA
4;HM;ComGame_Guesser;3;1;8;0;1;0;1;1;unsa;7;151;1_3;NA
4;HM;ComGame_Guesser;1;4;9;3;1;0;1;1;esip;0;153;1_4;NA
4;HM;ComGame_Guesser;4;1;9;1;8;7;3;1;nus;0;154;1_4;NA
4;HM;ComGame_Guesser;1;4;9;2;4;3;4;1;kesip;1;155;1_4;NA
4;HM;ComGame_Guesser;4;1;9;4;7;6;2;1;puak;1;156;1_4;NA
4;HM;ComGame_Guesser;1;4;9;0;8;7;3;1;nusa;2;157;1_4;NA
4;HM;ComGame_Guesser;4;1;9;3;6;5;0;1;esip;2;158;1_4;NA
4;HM;ComGame_Guesser;1;4;9;1;5;4;7;1;nus;3;159;1_4;NA
4;HM;ComGame_Guesser;4;1;9;7;1;0;1;1;aike;3;160;1_4;NA
4;HM;ComGame_Guesser;1;4;9;5;7;6;2;1;nekiki;4;161;1_4;NA
4;HM;ComGame_Guesser;4;1;9;2;3;2;5;1;kesip;4;162;1_4;NA
4;HM;ComGame_Guesser;1;4;9;4;2;1;6;1;puak;5;163;1_4;NA
4;HM;ComGame_Guesser;4;1;9;6;4;3;4;1;anap;5;164;1_4;NA
4;HM;ComGame_Guesser;1;4;9;6;6;5;0;1;anap;6;165;1_4;NA
4;HM;ComGame_Guesser;4;1;9;0;2;1;6;1;nusa;6;166;1_4;NA
4;HM;ComGame_Guesser;1;4;9;7;3;2;5;1;aike;7;167;1_4;NA
4;HM;ComGame_Guesser;4;1;9;5;5;4;7;1;nekiki;7;168;1_4;NA
4;HM;ComGame_Guesser;2;4;2;5;6;5;0;1;nakiki;0;42;2_4;NA
4;HM;ComGame_Guesser;4;2;2;0;3;2;5;1;nusa;0;41;2_4;NA
4;HM;ComGame_Guesser;2;4;2;0;4;3;4;1;nusa;1;44;2_4;NA
4;HM;ComGame_Guesser;4;2;2;4;6;5;0;1;puak;1;43;2_4;NA
4;HM;ComGame_Guesser;2;4;2;6;1;0;1;1;anuk;2;46;2_4;NA
4;HM;ComGame_Guesser;4;2;2;1;8;1;3;0;nus;2;45;2_4;NA
4;HM;ComGame_Guesser;2;4;2;4;3;4;5;0;puak;3;48;2_4;NA
4;HM;ComGame_Guesser;4;2;2;7;4;3;4;1;usaki;3;47;2_4;NA
4;HM;ComGame_Guesser;2;4;2;1;4;6;4;0;nus;4;50;2_4;NA
4;HM;ComGame_Guesser;4;2;2;2;1;0;1;1;puki;4;49;2_4;NA
4;HM;ComGame_Guesser;2;4;2;7;2;1;6;1;aike;5;52;2_4;NA
4;HM;ComGame_Guesser;4;2;2;6;5;4;7;1;anap;5;51;2_4;NA
4;HM;ComGame_Guesser;2;4;2;2;8;7;3;1;kesip;6;54;2_4;NA
4;HM;ComGame_Guesser;4;2;2;3;7;6;2;1;unip;6;53;2_4;NA
4;HM;ComGame_Guesser;2;4;2;3;3;2;5;1;unip;7;56;2_4;NA
4;HM;ComGame_Guesser;4;2;2;5;8;7;3;1;nukaki;7;55;2_4;NA
4;HM;ComGame_Guesser;2;3;3;3;1;0;1;1;esip;0;58;2_3;NA
4;HM;ComGame_Guesser;3;2;3;1;8;7;3;1;nus;0;57;2_3;NA
4;HM;ComGame_Guesser;2;3;3;1;6;3;0;0;nus;1;60;2_3;NA
4;HM;ComGame_Guesser;3;2;3;4;1;0;1;1;unsa;1;59;2_3;NA
4;HM;ComGame_Guesser;2;3;3;0;3;6;5;0;nusa;2;62;2_3;NA
4;HM;ComGame_Guesser;3;2;3;2;6;5;0;1;keniki;2;61;2_3;NA
4;HM;ComGame_Guesser;2;3;3;6;7;5;2;0;anek;3;64;2_3;NA
4;HM;ComGame_Guesser;3;2;3;0;5;1;7;0;unsa;3;63;2_3;NA
4;HM;ComGame_Guesser;2;3;3;4;5;4;7;1;puak;4;66;2_3;NA
4;HM;ComGame_Guesser;3;2;3;7;4;3;4;1;aike;4;65;2_3;NA
4;HM;ComGame_Guesser;2;3;3;5;8;7;3;1;nakiki;5;68;2_3;NA
4;HM;ComGame_Guesser;3;2;3;3;3;2;5;1;esip;5;67;2_3;NA
4;HM;ComGame_Guesser;2;3;3;2;2;2;6;0;kesip;6;70;2_3;NA
4;HM;ComGame_Guesser;3;2;3;5;7;6;2;1;kenisi;6;69;2_3;NA
