BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,1.724268
letters,left,letter,E,4,0,1,0.866526
letters,right,letter,T,6,0,1,0.844272
letters,left,letter,G,3,0,1,1.555174
letters,right,letter,R,1,0,1,0.683034
letters,left,letter,T,2,0,1,0.512158
letters,right,letter,E,1,0,1,0.567719
letters,left,letter,R,1,0,1,0.591096
letters,right,letter,U,4,0,1,1.155885
letters,left,letter,E,8,0,1,0.853232
letters,right,letter,U,5,0,1,0.649735
letters,left,letter,E,2,0,1,0.509507
letters,right,letter,C,5,0,1,0.857769
letters,left,letter,E,7,0,1,0.958094
letters,right,letter,U,3,0,1,1.222568
letters,left,letter,R,5,0,1,1.004365
letters,right,letter,A,7,0,1,0.565888
letters,left,letter,G,2,0,1,0.662161
letters,right,letter,C,8,0,1,0.943220
letters,left,letter,T,6,0,1,0.574086
letters,right,letter,R,4,0,1,0.937831
letters,left,letter,G,6,0,1,0.811019
letters,right,letter,C,3,0,1,0.820024
letters,left,letter,R,2,0,1,0.725895
letters,right,letter,I,2,0,1,0.799575
letters,left,letter,I,7,0,1,0.479982
letters,right,letter,C,3,0,1,0.619557
letters,left,letter,G,6,0,1,0.502513
letters,right,letter,T,8,0,1,0.870719
letters,left,letter,T,5,0,1,1.042995
letters,right,letter,I,1,0,1,0.828696
letters,left,letter,A,4,0,1,0.707728
letters,right,letter,G,8,0,1,0.642726
letters,left,letter,I,6,0,0,0.483279
letters,right,letter,A,3,0,1,0.000091
letters,left,letter,A,4,0,1,0.942479
letters,right,letter,C,8,0,1,0.892451
letters,left,letter,U,7,0,1,0.674658
letters,right,letter,A,5,0,1,0.596720
letters,left,letter,I,7,0,1,0.934245
numbers,right,number,C,6,1,1,4.036509
numbers,left,number,R,3,0,1,1.043699
numbers,right,number,T,1,0,0,0.981081
numbers,left,number,T,2,0,1,1.203814
numbers,right,number,T,5,0,1,0.946153
numbers,left,number,A,6,0,1,0.709992
numbers,right,number,E,1,0,1,1.001374
numbers,left,number,C,5,0,1,0.950740
numbers,right,number,I,2,0,1,0.735416
numbers,left,number,G,3,0,1,0.867985
numbers,right,number,R,5,0,1,0.927148
numbers,left,number,A,8,0,1,1.288441
numbers,right,number,G,1,0,1,1.125908
numbers,left,number,T,4,0,1,0.738841
numbers,right,number,U,4,0,1,1.437065
numbers,left,number,U,4,0,1,0.587356
numbers,right,number,U,1,0,1,0.595578
numbers,left,number,E,6,0,1,2.829008
numbers,right,number,A,5,0,1,0.769518
numbers,left,number,E,4,0,1,0.940400
numbers,right,number,C,8,0,1,0.775419
numbers,left,number,I,3,0,1,0.807207
numbers,right,number,U,7,0,1,0.702633
numbers,left,number,A,8,0,1,0.675147
numbers,right,number,E,2,0,1,0.594420
numbers,left,number,I,6,0,0,0.758648
numbers,right,number,C,2,0,1,0.000090
numbers,left,number,C,8,0,1,0.843182
numbers,right,number,U,7,0,1,0.951149
numbers,left,number,I,6,0,1,0.796374
numbers,right,number,G,7,0,0,0.894980
numbers,left,number,R,1,0,1,0.000119
numbers,right,number,E,3,0,1,1.942902
numbers,left,number,A,7,0,1,0.658218
numbers,right,number,T,3,0,1,0.574204
numbers,left,number,I,4,0,1,0.716041
numbers,right,number,G,5,0,1,1.199780
numbers,left,number,G,2,0,1,0.918905
numbers,right,number,R,8,0,1,0.931040
numbers,left,number,R,7,0,1,0.760593
lettersnumbers,left,letter,R,7,1,1,1.738349
lettersnumbers,right,letter,T,1,0,1,0.759984
lettersnumbers,right,number,T,3,1,1,1.543400
lettersnumbers,left,number,G,2,0,1,1.212890
lettersnumbers,left,letter,C,2,1,1,1.662325
lettersnumbers,right,letter,I,4,0,1,0.698046
lettersnumbers,right,number,U,5,1,1,1.883451
lettersnumbers,left,number,A,1,0,1,0.997965
lettersnumbers,left,letter,T,6,1,1,1.361152
lettersnumbers,right,letter,C,5,0,1,1.130135
lettersnumbers,right,number,R,8,1,1,0.984839
lettersnumbers,left,number,A,3,0,1,2.665422
lettersnumbers,left,letter,G,6,1,1,3.034156
lettersnumbers,right,letter,T,6,0,1,0.480624
lettersnumbers,right,number,R,4,1,0,0.866970
lettersnumbers,left,number,U,4,0,1,0.000095
lettersnumbers,left,letter,U,1,1,0,3.417891
lettersnumbers,right,letter,U,4,0,1,0.000107
lettersnumbers,right,number,T,7,1,1,1.460866
lettersnumbers,left,number,A,2,0,1,1.446275
lettersnumbers,left,letter,I,5,1,1,1.522093
lettersnumbers,right,letter,R,2,0,1,0.688106
lettersnumbers,right,number,I,7,1,1,2.596472
lettersnumbers,left,number,G,3,0,1,0.925663
lettersnumbers,left,letter,U,7,1,1,1.151971
lettersnumbers,right,letter,E,3,0,1,0.757588
lettersnumbers,right,number,E,8,1,1,1.067106
lettersnumbers,left,number,G,5,0,1,1.529119
lettersnumbers,left,letter,I,4,1,1,1.211471
lettersnumbers,right,letter,E,8,0,1,3.500949
lettersnumbers,right,number,C,6,1,1,2.706598
lettersnumbers,left,number,I,3,0,1,0.883803
lettersnumbers,left,letter,A,8,1,1,1.118889
lettersnumbers,right,letter,C,5,0,1,0.960369
lettersnumbers,right,number,C,7,1,1,1.484719
lettersnumbers,left,number,R,1,0,0,0.734144
lettersnumbers,left,letter,A,8,1,0,0.000106
lettersnumbers,right,letter,G,1,0,0,0.000116
lettersnumbers,right,number,E,6,1,1,3.398554
lettersnumbers,left,number,E,2,0,1,2.565743
