BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,2.455984
letters,left,letter,E,4,0,1,1.375580
letters,right,letter,T,6,0,1,1.036446
letters,left,letter,G,3,0,1,1.147233
letters,right,letter,R,1,0,1,0.881894
letters,left,letter,T,2,0,1,0.834400
letters,right,letter,E,1,0,1,0.856832
letters,left,letter,R,1,0,1,1.176488
letters,right,letter,U,4,0,1,0.869036
letters,left,letter,E,8,0,1,0.670212
letters,right,letter,U,5,0,1,0.610235
letters,left,letter,E,2,0,1,0.627714
letters,right,letter,C,5,0,1,0.638002
letters,left,letter,E,7,0,1,0.644222
letters,right,letter,U,3,0,1,1.021433
letters,left,letter,R,5,0,1,0.699974
letters,right,letter,A,7,0,1,0.756281
letters,left,letter,G,2,0,1,0.700338
letters,right,letter,C,8,0,1,0.886652
letters,left,letter,T,6,0,1,0.639461
letters,right,letter,R,4,0,1,0.652099
letters,left,letter,G,6,0,1,0.567239
letters,right,letter,C,3,0,1,0.615563
letters,left,letter,R,2,0,1,0.582601
letters,right,letter,I,2,0,1,0.707497
letters,left,letter,I,7,0,1,0.690795
letters,right,letter,C,3,0,1,0.847663
letters,left,letter,G,6,0,1,1.055746
letters,right,letter,T,8,0,1,0.719107
letters,left,letter,T,5,0,1,0.518563
letters,right,letter,I,1,0,1,0.866712
letters,left,letter,A,4,0,1,0.736896
letters,right,letter,G,8,0,1,0.716660
letters,left,letter,I,6,0,1,0.647352
letters,right,letter,A,3,0,1,0.891133
letters,left,letter,A,4,0,1,0.451839
letters,right,letter,C,8,0,1,0.581476
letters,left,letter,U,7,0,1,0.641705
letters,right,letter,A,5,0,1,0.779591
letters,left,letter,I,7,0,1,0.814189
numbers,right,number,C,6,1,1,1.848713
numbers,left,number,R,3,0,1,0.995383
numbers,right,number,T,1,0,1,0.760571
numbers,left,number,T,2,0,1,0.851928
numbers,right,number,T,5,0,1,3.066317
numbers,left,number,A,6,0,1,0.854724
numbers,right,number,E,1,0,1,1.090913
numbers,left,number,C,5,0,1,0.787899
numbers,right,number,I,2,0,1,0.799681
numbers,left,number,G,3,0,1,3.548956
numbers,right,number,R,5,0,1,1.335728
numbers,left,number,A,8,0,1,0.849385
numbers,right,number,G,1,0,1,0.623895
numbers,left,number,T,4,0,1,0.628071
numbers,right,number,U,4,0,1,1.304137
numbers,left,number,U,4,0,1,0.498058
numbers,right,number,U,1,0,1,0.545682
numbers,left,number,E,6,0,1,0.729900
numbers,right,number,A,5,0,1,0.884303
numbers,left,number,E,4,0,1,1.450989
numbers,right,number,C,8,0,1,0.868840
numbers,left,number,I,3,0,1,0.886861
numbers,right,number,U,7,0,1,2.123653
numbers,left,number,A,8,0,1,0.556191
numbers,right,number,E,2,0,1,1.167352
numbers,left,number,I,6,0,1,0.818641
numbers,right,number,C,2,0,1,0.684990
numbers,left,number,C,8,0,1,0.660137
numbers,right,number,U,7,0,1,0.656714
numbers,left,number,I,6,0,1,0.651710
numbers,right,number,G,7,0,1,0.717501
numbers,left,number,R,1,0,1,0.987278
numbers,right,number,E,3,0,1,1.514125
numbers,left,number,A,7,0,1,0.612105
numbers,right,number,T,3,0,1,0.501339
numbers,left,number,I,4,0,1,0.505261
numbers,right,number,G,5,0,1,0.651663
numbers,left,number,G,2,0,1,0.635251
numbers,right,number,R,8,0,1,0.785845
numbers,left,number,R,7,0,1,0.510501
lettersnumbers,left,letter,R,7,1,1,3.398179
lettersnumbers,right,letter,T,1,0,1,1.502738
lettersnumbers,right,number,T,3,1,1,1.908475
lettersnumbers,left,number,G,2,0,1,1.818334
lettersnumbers,left,letter,C,2,1,1,4.195622
lettersnumbers,right,letter,I,4,0,1,1.341489
lettersnumbers,right,number,U,5,1,1,1.927650
lettersnumbers,left,number,A,1,0,1,1.536418
lettersnumbers,left,letter,T,6,1,1,1.335639
lettersnumbers,right,letter,C,5,0,1,1.613377
lettersnumbers,right,number,R,8,1,1,1.319502
lettersnumbers,left,number,A,3,0,1,3.572017
lettersnumbers,left,letter,G,6,1,1,1.293490
lettersnumbers,right,letter,T,6,0,1,0.880576
lettersnumbers,right,number,R,4,1,1,2.496516
lettersnumbers,left,number,U,4,0,1,0.810689
lettersnumbers,left,letter,U,1,1,0,1.346696
lettersnumbers,right,letter,U,4,0,1,0.000115
lettersnumbers,right,number,T,7,1,1,4.139389
lettersnumbers,left,number,A,2,0,1,3.718995
lettersnumbers,left,letter,I,5,1,1,1.332031
lettersnumbers,right,letter,R,2,0,1,0.946628
lettersnumbers,right,number,I,7,1,1,4.069557
lettersnumbers,left,number,G,3,0,1,0.817123
lettersnumbers,left,letter,U,7,1,1,1.257362
lettersnumbers,right,letter,E,3,0,1,0.847741
lettersnumbers,right,number,E,8,1,1,1.271742
lettersnumbers,left,number,G,5,0,1,0.872615
lettersnumbers,left,letter,I,4,1,1,2.410008
lettersnumbers,right,letter,E,8,0,1,0.768203
lettersnumbers,right,number,C,6,1,1,1.373931
lettersnumbers,left,number,I,3,0,1,0.687161
lettersnumbers,left,letter,A,8,1,1,1.348153
lettersnumbers,right,letter,C,5,0,1,0.805390
lettersnumbers,right,number,C,7,1,1,1.217787
lettersnumbers,left,number,R,1,0,1,0.803821
lettersnumbers,left,letter,A,8,1,1,2.155978
lettersnumbers,right,letter,G,1,0,1,0.868601
lettersnumbers,right,number,E,6,1,1,1.392589
lettersnumbers,left,number,E,2,0,1,0.637840
