BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,1.104964
letters,left,letter,E,4,0,1,0.986791
letters,right,letter,T,6,0,1,1.548738
letters,left,letter,G,3,0,1,0.946781
letters,right,letter,R,1,0,1,0.842492
letters,left,letter,T,2,0,1,1.000048
letters,right,letter,E,1,0,1,1.070737
letters,left,letter,R,1,0,1,0.757803
letters,right,letter,U,4,0,1,1.043225
letters,left,letter,E,8,0,1,0.816310
letters,right,letter,U,5,0,1,0.805725
letters,left,letter,E,2,0,1,0.894066
letters,right,letter,C,5,0,1,0.768730
letters,left,letter,E,7,0,1,0.778831
letters,right,letter,U,3,0,1,0.911535
letters,left,letter,R,5,0,1,0.708924
letters,right,letter,A,7,0,1,0.989118
letters,left,letter,G,2,0,1,0.677982
letters,right,letter,C,8,0,1,1.119335
letters,left,letter,T,6,0,1,1.081250
letters,right,letter,R,4,0,1,0.709878
letters,left,letter,G,6,0,1,0.638149
letters,right,letter,C,3,0,1,0.667959
letters,left,letter,R,2,0,1,0.775935
letters,right,letter,I,2,0,1,0.626218
letters,left,letter,I,7,0,1,0.584842
letters,right,letter,C,3,0,1,0.632660
letters,left,letter,G,6,0,1,0.625991
letters,right,letter,T,8,0,1,0.623912
letters,left,letter,T,5,0,1,0.559437
letters,right,letter,I,1,0,1,0.583206
letters,left,letter,A,4,0,1,0.611157
letters,right,letter,G,8,0,1,0.639637
letters,left,letter,I,6,0,1,0.568903
letters,right,letter,A,3,0,0,0.703996
letters,left,letter,A,4,0,1,0.000092
letters,right,letter,C,8,0,1,1.400206
letters,left,letter,U,7,0,1,0.654345
letters,right,letter,A,5,0,1,0.660542
letters,left,letter,I,7,0,1,0.684878
numbers,right,number,C,6,1,1,1.771438
numbers,left,number,R,3,0,1,0.829917
numbers,right,number,T,1,0,1,1.140565
numbers,left,number,T,2,0,1,0.801235
numbers,right,number,T,5,0,1,0.878922
numbers,left,number,A,6,0,1,1.055457
numbers,right,number,E,1,0,1,0.811654
numbers,left,number,C,5,0,1,1.150052
numbers,right,number,I,2,0,1,0.807698
numbers,left,number,G,3,0,1,0.959028
numbers,right,number,R,5,0,1,0.890055
numbers,left,number,A,8,0,1,0.814461
numbers,right,number,G,1,0,1,0.833866
numbers,left,number,T,4,0,1,0.846365
numbers,right,number,U,4,0,1,0.821325
numbers,left,number,U,4,0,1,0.801869
numbers,right,number,U,1,0,1,0.786673
numbers,left,number,E,6,0,1,1.444811
numbers,right,number,A,5,0,1,0.811279
numbers,left,number,E,4,0,1,5.140719
numbers,right,number,C,8,0,1,0.738824
numbers,left,number,I,3,0,1,0.689114
numbers,right,number,U,7,0,1,0.742180
numbers,left,number,A,8,0,1,0.745198
numbers,right,number,E,2,0,1,0.639619
numbers,left,number,I,6,0,1,0.742270
numbers,right,number,C,2,0,1,0.583325
numbers,left,number,C,8,0,1,0.684763
numbers,right,number,U,7,0,1,0.904742
numbers,left,number,I,6,0,1,0.620070
numbers,right,number,G,7,0,1,0.745397
numbers,left,number,R,1,0,1,0.812158
numbers,right,number,E,3,0,1,0.922492
numbers,left,number,A,7,0,1,1.055766
numbers,right,number,T,3,0,1,0.789187
numbers,left,number,I,4,0,1,0.712812
numbers,right,number,G,5,0,1,0.668698
numbers,left,number,G,2,0,1,0.819382
numbers,right,number,R,8,0,1,1.467154
numbers,left,number,R,7,0,1,0.848240
lettersnumbers,left,letter,R,7,1,1,3.807985
lettersnumbers,right,letter,T,1,0,1,0.887653
lettersnumbers,right,number,T,3,1,1,5.498690
lettersnumbers,left,number,G,2,0,1,1.368918
lettersnumbers,left,letter,C,2,1,1,1.850283
lettersnumbers,right,letter,I,4,0,1,1.363039
lettersnumbers,right,number,U,5,1,1,2.151799
lettersnumbers,left,number,A,1,0,1,1.165655
lettersnumbers,left,letter,T,6,1,1,1.120936
lettersnumbers,right,letter,C,5,0,1,1.640773
lettersnumbers,right,number,R,8,1,1,1.298490
lettersnumbers,left,number,A,3,0,1,0.943264
lettersnumbers,left,letter,G,6,1,1,1.957553
lettersnumbers,right,letter,T,6,0,1,0.797649
lettersnumbers,right,number,R,4,1,0,1.421427
lettersnumbers,left,number,U,4,0,1,0.000121
lettersnumbers,left,letter,U,1,1,1,1.534437
lettersnumbers,right,letter,U,4,0,1,0.625787
lettersnumbers,right,number,T,7,1,1,3.690103
lettersnumbers,left,number,A,2,0,1,1.178282
lettersnumbers,left,letter,I,5,1,1,1.544462
lettersnumbers,right,letter,R,2,0,1,1.135613
lettersnumbers,right,number,I,7,1,1,2.579904
lettersnumbers,left,number,G,3,0,1,0.942896
lettersnumbers,left,letter,U,7,1,1,2.094152
lettersnumbers,right,letter,E,3,0,1,0.931988
lettersnumbers,right,number,E,8,1,1,1.410653
lettersnumbers,left,number,G,5,0,1,1.380056
lettersnumbers,left,letter,I,4,1,1,1.549729
lettersnumbers,right,letter,E,8,0,1,1.141125
lettersnumbers,right,number,C,6,1,1,3.597538
lettersnumbers,left,number,I,3,0,1,1.286394
lettersnumbers,left,letter,A,8,1,1,1.445002
lettersnumbers,right,letter,C,5,0,1,1.001472
lettersnumbers,right,number,C,7,1,1,1.814085
lettersnumbers,left,number,R,1,0,1,1.342316
lettersnumbers,left,letter,A,8,1,1,1.412735
lettersnumbers,right,letter,G,1,0,1,1.639304
lettersnumbers,right,number,E,6,1,1,1.565086
lettersnumbers,left,number,E,2,0,1,0.790134
