"PartID","GroupNum","prosoc","Game","Age","Gender","invefi","difference","diff_norm"
1,1,4,3,22,"F",1.111579825,0.75722525,0.508139233962701
2,1,4.125,3,20,"F",1.84873542731921,1.14013251764706,0.490091189351501
3,1,3.25,3,26,"F",1.09221215,0.3300324,0.262507920697143
4,1,4.3125,3,21,"F",2.29360005540166,-1.07843884210526,-0.657704718370927
