BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,1.490792
letters,left,letter,E,4,0,1,0.997406
letters,right,letter,T,6,0,1,0.934840
letters,left,letter,G,3,0,1,2.276851
letters,right,letter,R,1,0,1,1.317716
letters,left,letter,T,2,0,1,2.410027
letters,right,letter,E,1,0,1,0.615270
letters,left,letter,R,1,0,1,0.609483
letters,right,letter,U,4,0,1,0.717449
letters,left,letter,E,8,0,1,0.685282
letters,right,letter,U,5,0,1,0.889435
letters,left,letter,E,2,0,1,0.728493
letters,right,letter,C,5,0,1,0.630540
letters,left,letter,E,7,0,1,0.678900
letters,right,letter,U,3,0,1,1.024951
letters,left,letter,R,5,0,1,0.702199
letters,right,letter,A,7,0,1,0.780607
letters,left,letter,G,2,0,1,0.752840
letters,right,letter,C,8,0,1,0.689631
letters,left,letter,T,6,0,1,0.728206
letters,right,letter,R,4,0,1,0.769598
letters,left,letter,G,6,0,1,0.564709
letters,right,letter,C,3,0,1,0.578310
letters,left,letter,R,2,0,1,0.600232
letters,right,letter,I,2,0,1,0.751936
letters,left,letter,I,7,0,1,0.572855
letters,right,letter,C,3,0,1,0.603128
letters,left,letter,G,6,0,1,0.617014
letters,right,letter,T,8,0,1,0.591864
letters,left,letter,T,5,0,1,0.502784
letters,right,letter,I,1,0,1,0.543618
letters,left,letter,A,4,0,1,0.688146
letters,right,letter,G,8,0,1,0.829302
letters,left,letter,I,6,0,1,0.864022
letters,right,letter,A,3,0,1,0.813139
letters,left,letter,A,4,0,1,0.618937
letters,right,letter,C,8,0,1,0.839021
letters,left,letter,U,7,0,1,0.679119
letters,right,letter,A,5,0,1,1.409327
letters,left,letter,I,7,0,1,0.646136
numbers,right,number,C,6,1,1,1.479369
numbers,left,number,R,3,0,1,0.711974
numbers,right,number,T,1,0,1,0.767418
numbers,left,number,T,2,0,1,0.602394
numbers,right,number,T,5,0,1,1.072204
numbers,left,number,A,6,0,1,0.821994
numbers,right,number,E,1,0,1,1.994204
numbers,left,number,C,5,0,1,0.821110
numbers,right,number,I,2,0,1,0.838454
numbers,left,number,G,3,0,1,1.075931
numbers,right,number,R,5,0,1,1.393787
numbers,left,number,A,8,0,1,0.897121
numbers,right,number,G,1,0,1,0.706080
numbers,left,number,T,4,0,1,0.689576
numbers,right,number,U,4,0,1,3.181411
numbers,left,number,U,4,0,1,0.993818
numbers,right,number,U,1,0,1,0.629030
numbers,left,number,E,6,0,1,0.878780
numbers,right,number,A,5,0,1,0.771706
numbers,left,number,E,4,0,1,2.383994
numbers,right,number,C,8,0,1,0.721321
numbers,left,number,I,3,0,1,0.731296
numbers,right,number,U,7,0,1,0.821321
numbers,left,number,A,8,0,1,0.659922
numbers,right,number,E,2,0,1,0.764487
numbers,left,number,I,6,0,1,0.662484
numbers,right,number,C,2,0,1,0.556439
numbers,left,number,C,8,0,1,0.556929
numbers,right,number,U,7,0,1,0.653662
numbers,left,number,I,6,0,1,0.991069
numbers,right,number,G,7,0,1,0.787970
numbers,left,number,R,1,0,1,2.434233
numbers,right,number,E,3,0,1,1.206035
numbers,left,number,A,7,0,1,0.833342
numbers,right,number,T,3,0,1,0.590962
numbers,left,number,I,4,0,0,0.633706
numbers,right,number,G,5,0,0,0.000107
numbers,left,number,G,2,0,0,0.000105
numbers,right,number,R,8,0,1,1.111130
numbers,left,number,R,7,0,1,0.687592
lettersnumbers,left,letter,R,7,1,1,2.312521
lettersnumbers,right,letter,T,1,0,1,0.964742
lettersnumbers,right,number,T,3,1,1,2.350560
lettersnumbers,left,number,G,2,0,1,2.311888
lettersnumbers,left,letter,C,2,1,1,1.514808
lettersnumbers,right,letter,I,4,0,1,2.307429
lettersnumbers,right,number,U,5,1,1,2.822348
lettersnumbers,left,number,A,1,0,1,0.809096
lettersnumbers,left,letter,T,6,1,1,2.159002
lettersnumbers,right,letter,C,5,0,1,1.565263
lettersnumbers,right,number,R,8,1,1,0.975418
lettersnumbers,left,number,A,3,0,1,0.696914
lettersnumbers,left,letter,G,6,1,1,1.532553
lettersnumbers,right,letter,T,6,0,1,2.213052
lettersnumbers,right,number,R,4,1,1,1.065148
lettersnumbers,left,number,U,4,0,1,0.447886
lettersnumbers,left,letter,U,1,1,1,1.582646
lettersnumbers,right,letter,U,4,0,1,0.519878
lettersnumbers,right,number,T,7,1,1,1.228717
lettersnumbers,left,number,A,2,0,1,0.575789
lettersnumbers,left,letter,I,5,1,1,4.699008
lettersnumbers,right,letter,R,2,0,1,1.204188
lettersnumbers,right,number,I,7,1,1,1.187640
lettersnumbers,left,number,G,3,0,1,0.636300
lettersnumbers,left,letter,U,7,1,1,1.247239
lettersnumbers,right,letter,E,3,0,1,0.820150
lettersnumbers,right,number,E,8,1,1,1.570638
lettersnumbers,left,number,G,5,0,1,0.736582
lettersnumbers,left,letter,I,4,1,1,1.466409
lettersnumbers,right,letter,E,8,0,1,1.849842
lettersnumbers,right,number,C,6,1,1,3.138645
lettersnumbers,left,number,I,3,0,1,5.018495
lettersnumbers,left,letter,A,8,1,1,1.362607
lettersnumbers,right,letter,C,5,0,1,0.972952
lettersnumbers,right,number,C,7,1,1,1.233474
lettersnumbers,left,number,R,1,0,1,0.630623
lettersnumbers,left,letter,A,8,1,1,0.995522
lettersnumbers,right,letter,G,1,0,1,0.771731
lettersnumbers,right,number,E,6,1,1,1.447617
lettersnumbers,left,number,E,2,0,1,1.053680
