BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,0,1.631859
letters,left,letter,E,4,0,1,1.303378
letters,right,letter,T,6,0,1,1.209926
letters,left,letter,G,3,0,1,0.979339
letters,right,letter,R,1,0,1,0.659494
letters,left,letter,T,2,0,1,0.514220
letters,right,letter,E,1,0,1,0.619800
letters,left,letter,R,1,0,1,0.991477
letters,right,letter,U,4,0,1,0.712382
letters,left,letter,E,8,0,1,0.832877
letters,right,letter,U,5,0,1,0.602105
letters,left,letter,E,2,0,1,0.876894
letters,right,letter,C,5,0,1,0.839467
letters,left,letter,E,7,0,1,1.019232
letters,right,letter,U,3,0,1,2.142228
letters,left,letter,R,5,0,1,0.737341
letters,right,letter,A,7,0,1,0.586985
letters,left,letter,G,2,0,1,0.725954
letters,right,letter,C,8,0,1,0.918688
letters,left,letter,T,6,0,1,0.513020
letters,right,letter,R,4,0,1,0.497100
letters,left,letter,G,6,0,1,0.586800
letters,right,letter,C,3,0,1,0.557216
letters,left,letter,R,2,0,1,0.510296
letters,right,letter,I,2,0,1,0.595709
letters,left,letter,I,7,0,1,0.496033
letters,right,letter,C,3,0,1,0.536387
letters,left,letter,G,6,0,1,0.514375
letters,right,letter,T,8,0,1,0.477347
letters,left,letter,T,5,0,1,0.503316
letters,right,letter,I,1,0,1,0.608216
letters,left,letter,A,4,0,0,0.521199
letters,right,letter,G,8,0,0,0.179451
letters,left,letter,I,6,0,1,0.925098
letters,right,letter,A,3,0,1,0.613928
letters,left,letter,A,4,0,1,0.457502
letters,right,letter,C,8,0,1,0.806490
letters,left,letter,U,7,0,1,0.750773
letters,right,letter,A,5,0,1,0.885852
letters,left,letter,I,7,0,1,0.695401
numbers,right,number,C,6,1,1,1.728348
numbers,left,number,R,3,0,1,0.831119
numbers,right,number,T,1,0,1,0.800152
numbers,left,number,T,2,0,1,0.957881
numbers,right,number,T,5,0,1,0.966772
numbers,left,number,A,6,0,1,1.310294
numbers,right,number,E,1,0,1,0.817341
numbers,left,number,C,5,0,1,1.451402
numbers,right,number,I,2,0,1,0.644268
numbers,left,number,G,3,0,1,1.549752
numbers,right,number,R,5,0,1,0.663099
numbers,left,number,A,8,0,1,0.667347
numbers,right,number,G,1,0,1,1.065954
numbers,left,number,T,4,0,1,1.088038
numbers,right,number,U,4,0,1,0.676226
numbers,left,number,U,4,0,1,0.493049
numbers,right,number,U,1,0,1,0.718187
numbers,left,number,E,6,0,1,0.834748
numbers,right,number,A,5,0,1,0.788305
numbers,left,number,E,4,0,1,0.983146
numbers,right,number,C,8,0,1,0.632957
numbers,left,number,I,3,0,1,0.631443
numbers,right,number,U,7,0,1,0.673213
numbers,left,number,A,8,0,1,0.688828
numbers,right,number,E,2,0,1,1.292736
numbers,left,number,I,6,0,1,0.764903
numbers,right,number,C,2,0,1,0.438584
numbers,left,number,C,8,0,1,0.596490
numbers,right,number,U,7,0,1,0.609434
numbers,left,number,I,6,0,1,0.695496
numbers,right,number,G,7,0,0,0.669275
numbers,left,number,R,1,0,0,0.000107
numbers,right,number,E,3,0,1,0.000108
numbers,left,number,A,7,0,1,1.719162
numbers,right,number,T,3,0,1,0.760780
numbers,left,number,I,4,0,1,0.804332
numbers,right,number,G,5,0,1,1.522079
numbers,left,number,G,2,0,1,1.406050
numbers,right,number,R,8,0,1,0.731124
numbers,left,number,R,7,0,1,2.500345
lettersnumbers,left,letter,R,7,1,1,1.800609
lettersnumbers,right,letter,T,1,0,1,1.389911
lettersnumbers,right,number,T,3,1,1,1.547017
lettersnumbers,left,number,G,2,0,1,0.729858
lettersnumbers,left,letter,C,2,1,1,2.958381
lettersnumbers,right,letter,I,4,0,1,0.838406
lettersnumbers,right,number,U,5,1,1,2.170371
lettersnumbers,left,number,A,1,0,1,2.595000
lettersnumbers,left,letter,T,6,1,1,1.012500
lettersnumbers,right,letter,C,5,0,1,0.691253
lettersnumbers,right,number,R,8,1,1,1.102013
lettersnumbers,left,number,A,3,0,1,2.093459
lettersnumbers,left,letter,G,6,1,1,3.261564
lettersnumbers,right,letter,T,6,0,1,1.163543
lettersnumbers,right,number,R,4,1,1,1.310551
lettersnumbers,left,number,U,4,0,1,0.603982
lettersnumbers,left,letter,U,1,1,0,0.974845
lettersnumbers,right,letter,U,4,0,1,3.247665
lettersnumbers,right,number,T,7,1,1,1.822430
lettersnumbers,left,number,A,2,0,1,0.886288
lettersnumbers,left,letter,I,5,1,1,1.332668
lettersnumbers,right,letter,R,2,0,1,0.913689
lettersnumbers,right,number,I,7,1,1,1.307514
lettersnumbers,left,number,G,3,0,1,4.333655
lettersnumbers,left,letter,U,7,1,1,0.969947
lettersnumbers,right,letter,E,3,0,1,0.716873
lettersnumbers,right,number,E,8,1,1,1.037542
lettersnumbers,left,number,G,5,0,1,0.953414
lettersnumbers,left,letter,I,4,1,1,1.000841
lettersnumbers,right,letter,E,8,0,1,0.511517
lettersnumbers,right,number,C,6,1,1,0.940447
lettersnumbers,left,number,I,3,0,1,1.583958
lettersnumbers,left,letter,A,8,1,1,0.785604
lettersnumbers,right,letter,C,5,0,0,0.411344
lettersnumbers,right,number,C,7,1,1,2.940670
lettersnumbers,left,number,R,1,0,1,0.956356
lettersnumbers,left,letter,A,8,1,1,0.766093
lettersnumbers,right,letter,G,1,0,1,0.641521
lettersnumbers,right,number,E,6,1,1,1.447070
lettersnumbers,left,number,E,2,0,1,0.652763
