BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,2.022353
letters,left,letter,E,4,0,1,1.744296
letters,right,letter,T,6,0,1,1.064503
letters,left,letter,G,3,0,1,0.571416
letters,right,letter,R,1,0,1,0.609069
letters,left,letter,T,2,0,1,0.788134
letters,right,letter,E,1,0,1,0.534837
letters,left,letter,R,1,0,1,0.662447
letters,right,letter,U,4,0,1,0.689686
letters,left,letter,E,8,0,1,0.671558
letters,right,letter,U,5,0,1,0.631495
letters,left,letter,E,2,0,1,0.537711
letters,right,letter,C,5,0,1,0.598104
letters,left,letter,E,7,0,1,0.628715
letters,right,letter,U,3,0,1,0.596070
letters,left,letter,R,5,0,1,0.820196
letters,right,letter,A,7,0,1,0.584763
letters,left,letter,G,2,0,1,0.774855
letters,right,letter,C,8,0,1,0.673383
letters,left,letter,T,6,0,1,0.734358
letters,right,letter,R,4,0,1,0.571227
letters,left,letter,G,6,0,1,0.617483
letters,right,letter,C,3,0,1,0.734215
letters,left,letter,R,2,0,1,0.480090
letters,right,letter,I,2,0,1,0.728920
letters,left,letter,I,7,0,1,0.679324
letters,right,letter,C,3,0,1,0.668519
letters,left,letter,G,6,0,1,0.775174
letters,right,letter,T,8,0,1,0.634365
letters,left,letter,T,5,0,1,0.430658
letters,right,letter,I,1,0,1,0.538979
letters,left,letter,A,4,0,1,0.626739
letters,right,letter,G,8,0,0,0.624378
letters,left,letter,I,6,0,0,0.000106
letters,right,letter,A,3,0,1,0.000280
letters,left,letter,A,4,0,1,1.087452
letters,right,letter,C,8,0,1,1.410685
letters,left,letter,U,7,0,1,0.688649
letters,right,letter,A,5,0,1,0.555625
letters,left,letter,I,7,0,1,0.546723
numbers,right,number,C,6,1,1,3.211154
numbers,left,number,R,3,0,1,1.198778
numbers,right,number,T,1,0,1,0.791443
numbers,left,number,T,2,0,1,0.752284
numbers,right,number,T,5,0,1,1.174011
numbers,left,number,A,6,0,1,0.871821
numbers,right,number,E,1,0,1,0.780009
numbers,left,number,C,5,0,1,0.811281
numbers,right,number,I,2,0,1,0.738037
numbers,left,number,G,3,0,1,0.708029
numbers,right,number,R,5,0,1,0.652103
numbers,left,number,A,8,0,1,0.755642
numbers,right,number,G,1,0,1,0.659916
numbers,left,number,T,4,0,1,0.663181
numbers,right,number,U,4,0,1,0.647469
numbers,left,number,U,4,0,1,0.539762
numbers,right,number,U,1,0,1,0.719908
numbers,left,number,E,6,0,1,0.584367
numbers,right,number,A,5,0,1,0.569892
numbers,left,number,E,4,0,1,0.586890
numbers,right,number,C,8,0,1,0.736989
numbers,left,number,I,3,0,1,0.623982
numbers,right,number,U,7,0,1,0.761548
numbers,left,number,A,8,0,1,0.675771
numbers,right,number,E,2,0,1,0.665362
numbers,left,number,I,6,0,1,0.731955
numbers,right,number,C,2,0,1,0.539906
numbers,left,number,C,8,0,1,0.509018
numbers,right,number,U,7,0,1,0.523136
numbers,left,number,I,6,0,1,0.593038
numbers,right,number,G,7,0,1,0.665602
numbers,left,number,R,1,0,1,0.681674
numbers,right,number,E,3,0,1,0.437214
numbers,left,number,A,7,0,1,0.584863
numbers,right,number,T,3,0,1,0.531693
numbers,left,number,I,4,0,1,0.600735
numbers,right,number,G,5,0,0,0.471115
numbers,left,number,G,2,0,1,1.850387
numbers,right,number,R,8,0,1,0.603115
numbers,left,number,R,7,0,1,0.574661
lettersnumbers,left,letter,R,7,1,1,5.174369
lettersnumbers,right,letter,T,1,0,1,2.279513
lettersnumbers,right,number,T,3,1,1,2.289298
lettersnumbers,left,number,G,2,0,1,0.715642
lettersnumbers,left,letter,C,2,1,1,1.341491
lettersnumbers,right,letter,I,4,0,1,4.666447
lettersnumbers,right,number,U,5,1,1,1.457913
lettersnumbers,left,number,A,1,0,1,0.732274
lettersnumbers,left,letter,T,6,1,0,0.965876
lettersnumbers,right,letter,C,5,0,1,1.423851
lettersnumbers,right,number,R,8,1,1,0.795812
lettersnumbers,left,number,A,3,0,1,0.859011
lettersnumbers,left,letter,G,6,1,1,1.121900
lettersnumbers,right,letter,T,6,0,1,0.486002
lettersnumbers,right,number,R,4,1,1,0.908281
lettersnumbers,left,number,U,4,0,1,0.701714
lettersnumbers,left,letter,U,1,1,0,0.714534
lettersnumbers,right,letter,U,4,0,1,0.978545
lettersnumbers,right,number,T,7,1,1,1.137013
lettersnumbers,left,number,A,2,0,1,0.755697
lettersnumbers,left,letter,I,5,1,1,1.367492
lettersnumbers,right,letter,R,2,0,1,0.630616
lettersnumbers,right,number,I,7,1,1,1.920081
lettersnumbers,left,number,G,3,0,1,0.950353
lettersnumbers,left,letter,U,7,1,1,0.976508
lettersnumbers,right,letter,E,3,0,1,0.807168
lettersnumbers,right,number,E,8,1,0,1.085541
lettersnumbers,left,number,G,5,0,1,1.690061
lettersnumbers,left,letter,I,4,1,1,1.251648
lettersnumbers,right,letter,E,8,0,1,0.671558
lettersnumbers,right,number,C,6,1,1,1.181643
lettersnumbers,left,number,I,3,0,1,0.670853
lettersnumbers,left,letter,A,8,1,1,1.218981
lettersnumbers,right,letter,C,5,0,1,0.696161
lettersnumbers,right,number,C,7,1,1,0.798968
lettersnumbers,left,number,R,1,0,1,0.864197
lettersnumbers,left,letter,A,8,1,1,1.036497
lettersnumbers,right,letter,G,1,0,1,0.717499
lettersnumbers,right,number,E,6,1,1,1.554057
lettersnumbers,left,number,E,2,0,1,0.635407
