GroupNum;GroupType;TypeTest;PartID;Partner;Round;Shape;KeyPressed;PositionItem;ChosenItem;ACC;Word;ID_CG;index;pair
4;HT;block2_passive_exp;4;NA;0;1;NA;NA;NA;NA;nus;0;12;NA
4;HT;block2_passive_exp;4;NA;0;0;NA;NA;NA;NA;nusa;0;13;NA
4;HT;block2_passive_exp;4;NA;0;6;NA;NA;NA;NA;anap;0;14;NA
4;HT;block2_passive_exp;4;NA;0;7;NA;NA;NA;NA;aike;0;15;NA
4;HT;block2_passive_exp;4;NA;0;4;NA;NA;NA;NA;puak;0;16;NA
4;HT;testing_set;4;NA;0;6;NA;NA;NA;1;anap;0;17;NA
4;HT;testing_set;4;NA;0;7;NA;NA;NA;1;aike;0;18;NA
4;HT;testing_set;4;NA;0;5;NA;NA;NA;0;nepik;0;19;NA
4;HT;testing_set;4;NA;0;0;NA;NA;NA;0;anap;0;20;NA
4;HT;testing_set;4;NA;0;1;NA;NA;NA;1;nus;0;21;NA
4;HT;testing_set;4;NA;0;3;NA;NA;NA;0;nusa;0;22;NA
4;HT;testing_set;4;NA;0;4;NA;NA;NA;1;puak;0;23;NA
4;HT;testing_set;4;NA;0;2;NA;NA;NA;0;aise;0;24;NA
4;HT;final_testing;4;NA;0;1;NA;NA;NA;NA;nus;0;169;NA
4;HT;final_testing;4;NA;0;5;NA;NA;NA;NA;nekip;0;170;NA
4;HT;final_testing;4;NA;0;4;NA;NA;NA;NA;puak;0;171;NA
4;HT;final_testing;4;NA;0;3;NA;NA;NA;NA;kisa;0;172;NA
4;HT;final_testing;4;NA;0;6;NA;NA;NA;NA;anap;0;173;NA
4;HT;final_testing;4;NA;0;2;NA;NA;NA;NA;kessip;0;174;NA
4;HT;final_testing;4;NA;0;0;NA;NA;NA;NA;nusa;0;175;NA
4;HT;final_testing;4;NA;0;7;NA;NA;NA;NA;aike;0;176;NA
4;HT;ComGame_Guesser;1;2;1;1;2;1;6;1;nus;0;26;1_2
4;HT;ComGame_Guesser;2;1;1;6;1;0;1;1;asap;0;25;1_2
4;HT;ComGame_Guesser;1;2;1;6;6;2;0;0;esep;1;28;1_2
4;HT;ComGame_Guesser;2;1;1;5;8;1;3;0;puak;1;27;1_2
4;HT;ComGame_Guesser;1;2;1;5;7;6;2;1;nepupi;2;30;1_2
4;HT;ComGame_Guesser;2;1;1;2;6;2;0;0;kessip;2;29;1_2
4;HT;ComGame_Guesser;1;2;1;4;1;0;1;1;puis;3;32;1_2
4;HT;ComGame_Guesser;2;1;1;1;4;3;4;1;nup;3;31;1_2
4;HT;ComGame_Guesser;1;2;1;7;8;5;3;0;eip;4;34;1_2
4;HT;ComGame_Guesser;2;1;1;0;6;4;0;0;esip;4;33;1_2
4;HT;ComGame_Guesser;1;2;1;0;4;3;4;1;esip;5;36;1_2
4;HT;ComGame_Guesser;2;1;1;4;8;5;3;0;puak;5;35;1_2
4;HT;ComGame_Guesser;1;2;1;2;6;7;0;0;essip;6;38;1_2
4;HT;ComGame_Guesser;2;1;1;3;6;6;0;0;esip;6;37;1_2
4;HT;ComGame_Guesser;1;2;1;3;3;4;5;0;esip;7;40;1_2
4;HT;ComGame_Guesser;2;1;1;7;6;7;0;0;akip;7;39;1_2
4;HT;ComGame_Guesser;1;3;2;5;2;5;6;0;nepupi;0;42;1_3
4;HT;ComGame_Guesser;3;1;2;0;3;2;5;1;esun;0;41;1_3
4;HT;ComGame_Guesser;1;3;2;0;2;3;6;0;esun;1;44;1_3
4;HT;ComGame_Guesser;3;1;2;4;6;5;0;1;kuap;1;43;1_3
4;HT;ComGame_Guesser;1;3;2;6;1;0;1;1;esun;2;46;1_3
4;HT;ComGame_Guesser;3;1;2;1;6;1;0;0;nus;2;45;1_3
4;HT;ComGame_Guesser;1;3;2;4;5;4;7;1;pieu;3;48;1_3
4;HT;ComGame_Guesser;3;1;2;7;4;3;4;1;aike;3;47;1_3
4;HT;ComGame_Guesser;1;3;2;1;2;6;6;0;nus;4;50;1_3
4;HT;ComGame_Guesser;3;1;2;2;1;0;1;1;inus;4;49;1_3
4;HT;ComGame_Guesser;1;3;2;7;6;1;0;0;eipe;5;52;1_3
4;HT;ComGame_Guesser;3;1;2;6;8;4;3;0;enus;5;51;1_3
4;HT;ComGame_Guesser;1;3;2;2;7;7;2;0;inus;6;54;1_3
4;HT;ComGame_Guesser;3;1;2;3;7;6;2;1;inus;6;53;1_3
4;HT;ComGame_Guesser;1;3;2;3;4;2;4;0;inus;7;56;1_3
4;HT;ComGame_Guesser;3;1;2;5;7;7;2;0;kaup;7;55;1_3
4;HT;ComGame_Guesser;1;4;3;1;2;7;6;0;nus;0;57;1_4
4;HT;ComGame_Guesser;4;1;3;3;1;0;1;1;kisa;0;58;1_4
4;HT;ComGame_Guesser;1;4;3;4;1;0;1;1;pieu;1;59;1_4
4;HT;ComGame_Guesser;4;1;3;1;4;3;4;1;nus;1;60;1_4
4;HT;ComGame_Guesser;1;4;3;2;6;5;0;1;inus;2;61;1_4
4;HT;ComGame_Guesser;4;1;3;0;2;6;6;0;nusa;2;62;1_4
4;HT;ComGame_Guesser;1;4;3;0;2;1;6;1;nusi;3;63;1_4
4;HT;ComGame_Guesser;4;1;3;6;8;5;3;0;anap;3;64;1_4
4;HT;ComGame_Guesser;1;4;3;7;8;3;3;0;inp;4;65;1_4
4;HT;ComGame_Guesser;4;1;3;4;5;4;7;1;puak;4;66;1_4
4;HT;ComGame_Guesser;1;4;3;3;3;2;5;1;einis;5;67;1_4
4;HT;ComGame_Guesser;4;1;3;5;7;7;2;0;nekip;5;68;1_4
4;HT;ComGame_Guesser;1;4;3;5;7;6;2;1;nepupi;6;69;1_4
4;HT;ComGame_Guesser;4;1;3;2;8;2;3;0;inus;6;70;1_4
4;HT;ComGame_Guesser;1;4;3;6;5;4;7;1;enus;7;71;1_4
4;HT;ComGame_Guesser;4;1;3;7;7;1;2;0;aike;7;72;1_4
4;HT;ComGame_Guesser;1;2;4;4;1;0;1;1;pieu;0;74;1_2
4;HT;ComGame_Guesser;2;1;4;1;4;3;4;1;nus;0;73;1_2
4;HT;ComGame_Guesser;1;2;4;1;2;1;6;1;nus;1;76;1_2
4;HT;ComGame_Guesser;2;1;4;6;1;0;1;1;asap;1;75;1_2
4;HT;ComGame_Guesser;1;2;4;0;6;3;0;0;inus;2;78;1_2
4;HT;ComGame_Guesser;2;1;4;4;4;5;4;0;inus;2;77;1_2
4;HT;ComGame_Guesser;1;2;4;7;7;5;2;0;inp;3;80;1_2
4;HT;ComGame_Guesser;2;1;4;0;4;4;4;0;esip;3;79;1_2
4;HT;ComGame_Guesser;1;2;4;2;4;2;4;0;einis;4;82;1_2
4;HT;ComGame_Guesser;2;1;4;5;4;6;4;0;puak;4;81;1_2
4;HT;ComGame_Guesser;1;2;4;6;4;7;4;0;enes;5;84;1_2
4;HT;ComGame_Guesser;2;1;4;3;6;1;0;0;pieu;5;83;1_2
4;HT;ComGame_Guesser;1;2;4;3;3;6;5;0;pieu;6;86;1_2
4;HT;ComGame_Guesser;2;1;4;2;8;7;3;1;kessip;6;85;1_2
4;HT;ComGame_Guesser;1;2;4;5;5;4;7;1;nepupi;7;88;1_2
4;HT;ComGame_Guesser;2;1;4;7;4;2;4;0;aike;7;87;1_2
4;HT;ComGame_Guesser;1;3;5;1;4;3;4;1;nus;0;90;1_3
4;HT;ComGame_Guesser;3;1;5;4;1;0;1;1;kuap;0;89;1_3
4;HT;ComGame_Guesser;1;3;5;4;4;2;4;0;pieu;1;92;1_3
4;HT;ComGame_Guesser;3;1;5;5;3;3;5;0;pieu;1;91;1_3
4;HT;ComGame_Guesser;1;3;5;3;5;4;7;1;einus;2;94;1_3
4;HT;ComGame_Guesser;3;1;5;7;2;7;6;0;aike;2;93;1_3
4;HT;ComGame_Guesser;1;3;5;6;7;5;2;0;unus;3;96;1_3
4;HT;ComGame_Guesser;3;1;5;0;2;1;6;1;epis;3;95;1_3
4;HT;ComGame_Guesser;1;3;5;0;1;0;1;1;inus;4;98;1_3
4;HT;ComGame_Guesser;3;1;5;1;7;5;2;0;nus;4;97;1_3
4;HT;ComGame_Guesser;1;3;5;5;3;7;5;0;nepupi;5;100;1_3
4;HT;ComGame_Guesser;3;1;5;3;8;2;3;0;nepupi;5;99;1_3
4;HT;ComGame_Guesser;1;3;5;7;6;6;0;0;inp;6;102;1_3
4;HT;ComGame_Guesser;3;1;5;2;8;4;3;0;inus;6;101;1_3
4;HT;ComGame_Guesser;1;3;5;2;6;1;0;0;inus;7;104;1_3
4;HT;ComGame_Guesser;3;1;5;6;7;6;2;1;esep;7;103;1_3
4;HT;ComGame_Guesser;1;4;6;0;2;7;6;0;inis;0;105;1_4
4;HT;ComGame_Guesser;4;1;6;3;7;5;2;0;sika;0;106;1_4
4;HT;ComGame_Guesser;1;4;6;6;7;6;2;1;enus;1;107;1_4
4;HT;ComGame_Guesser;4;1;6;2;7;1;2;0;inus;1;108;1_4
4;HT;ComGame_Guesser;1;4;6;5;3;5;5;0;nepupi;2;109;1_4
4;HT;ComGame_Guesser;4;1;6;0;8;2;3;0;nusa;2;110;1_4
4;HT;ComGame_Guesser;1;4;6;4;3;2;5;1;pieu;3;111;1_4
4;HT;ComGame_Guesser;4;1;6;5;4;3;4;1;nekip;3;112;1_4
4;HT;ComGame_Guesser;1;4;6;2;1;0;1;1;inus;4;113;1_4
4;HT;ComGame_Guesser;4;1;6;1;7;6;2;1;nus;4;114;1_4
4;HT;ComGame_Guesser;1;4;6;1;4;3;4;1;nus;5;115;1_4
4;HT;ComGame_Guesser;4;1;6;4;1;0;1;1;pieu;5;116;1_4
4;HT;ComGame_Guesser;1;4;6;3;5;4;7;1;uinus;6;117;1_4
4;HT;ComGame_Guesser;4;1;6;7;8;7;3;1;aike;6;118;1_4
4;HT;ComGame_Guesser;1;4;6;7;2;1;6;1;inp;7;119;1_4
4;HT;ComGame_Guesser;4;1;6;6;6;4;0;0;anap;7;120;1_4
4;HT;ComGame_Guesser;1;2;7;3;3;2;5;1;uinus;0;122;1_2
4;HT;ComGame_Guesser;2;1;7;5;8;7;3;1;nekip;0;121;1_2
4;HT;ComGame_Guesser;1;2;7;2;5;4;7;1;inus;1;124;1_2
4;HT;ComGame_Guesser;2;1;7;7;6;6;0;0;aike;1;123;1_2
4;HT;ComGame_Guesser;1;2;7;0;4;7;4;0;inus;2;126;1_2
4;HT;ComGame_Guesser;2;1;7;3;6;5;0;1;pieu;2;125;1_2
4;HT;ComGame_Guesser;1;2;7;6;4;6;4;0;unus;3;128;1_2
4;HT;ComGame_Guesser;2;1;7;2;8;1;3;0;kessip;3;127;1_2
4;HT;ComGame_Guesser;1;2;7;4;2;1;6;1;pieu;4;130;1_2
4;HT;ComGame_Guesser;2;1;7;6;8;3;3;0;esap;4;129;1_2
4;HT;ComGame_Guesser;1;2;7;7;6;5;0;1;inp;5;132;1_2
4;HT;ComGame_Guesser;2;1;7;0;4;4;4;0;inus;5;131;1_2
4;HT;ComGame_Guesser;1;2;7;5;1;0;1;1;nepupi;6;134;1_2
4;HT;ComGame_Guesser;2;1;7;1;8;2;3;0;nus;6;133;1_2
4;HT;ComGame_Guesser;1;2;7;1;4;3;4;1;nus;7;136;1_2
4;HT;ComGame_Guesser;2;1;7;4;1;0;1;1;puak;7;135;1_2
4;HT;ComGame_Guesser;1;3;8;4;5;4;7;1;pieu;0;138;1_3
4;HT;ComGame_Guesser;3;1;8;7;3;3;5;0;aike;0;137;1_3
4;HT;ComGame_Guesser;1;3;8;0;2;7;6;0;inus;1;140;1_3
4;HT;ComGame_Guesser;3;1;8;3;7;5;2;0;anak;1;139;1_3
4;HT;ComGame_Guesser;1;3;8;3;3;2;5;1;uinus;2;142;1_3
4;HT;ComGame_Guesser;3;1;8;5;2;7;6;0;nekip;2;141;1_3
4;HT;ComGame_Guesser;1;3;8;5;4;3;4;1;nepip;3;144;1_3
4;HT;ComGame_Guesser;3;1;8;4;3;2;5;1;kaup;3;143;1_3
4;HT;ComGame_Guesser;1;3;8;2;1;0;1;1;inus;4;146;1_3
4;HT;ComGame_Guesser;3;1;8;1;7;6;2;1;nus;4;145;1_3
4;HT;ComGame_Guesser;1;3;8;6;7;6;2;1;unus;5;148;1_3
4;HT;ComGame_Guesser;3;1;8;2;8;1;3;0;inus;5;147;1_3
4;HT;ComGame_Guesser;1;3;8;7;8;1;3;0;inp;6;150;1_3
4;HT;ComGame_Guesser;3;1;8;6;8;4;3;0;esep;6;149;1_3
4;HT;ComGame_Guesser;1;3;8;1;2;5;6;0;nus;7;152;1_3
4;HT;ComGame_Guesser;3;1;8;0;1;0;1;1;unus;7;151;1_3
4;HT;ComGame_Guesser;1;4;9;3;1;0;1;1;uinus;0;153;1_4
4;HT;ComGame_Guesser;4;1;9;1;7;7;2;0;nus;0;154;1_4
4;HT;ComGame_Guesser;1;4;9;2;4;3;4;1;inis;1;155;1_4
4;HT;ComGame_Guesser;4;1;9;4;7;6;2;1;puak;1;156;1_4
4;HT;ComGame_Guesser;1;4;9;0;8;7;3;1;ienies;2;157;1_4
4;HT;ComGame_Guesser;4;1;9;3;6;5;0;1;uinus;2;158;1_4
4;HT;ComGame_Guesser;1;4;9;1;5;4;7;1;nus;3;159;1_4
4;HT;ComGame_Guesser;4;1;9;7;1;0;1;1;aike;3;160;1_4
4;HT;ComGame_Guesser;1;4;9;5;7;6;2;1;nepupi;4;161;1_4
4;HT;ComGame_Guesser;4;1;9;2;3;2;5;1;inus;4;162;1_4
4;HT;ComGame_Guesser;1;4;9;4;2;1;6;1;pieu;5;163;1_4
4;HT;ComGame_Guesser;4;1;9;6;4;3;4;1;anap;5;164;1_4
4;HT;ComGame_Guesser;1;4;9;6;6;5;0;1;enep;6;165;1_4
4;HT;ComGame_Guesser;4;1;9;0;2;1;6;1;ienies;6;166;1_4
4;HT;ComGame_Guesser;1;4;9;7;3;2;5;1;inp;7;167;1_4
4;HT;ComGame_Guesser;4;1;9;5;6;4;0;0;nekip;7;168;1_4
4;HT;ComGame_Guesser;2;4;2;5;4;5;4;0;puak;0;42;2_4
4;HT;ComGame_Guesser;4;2;2;0;4;2;4;0;nusa;0;41;2_4
4;HT;ComGame_Guesser;2;4;2;0;3;3;5;0;nusa;1;44;2_4
4;HT;ComGame_Guesser;4;2;2;4;6;5;0;1;puak;1;43;2_4
4;HT;ComGame_Guesser;2;4;2;6;1;0;1;1;asap;2;46;2_4
4;HT;ComGame_Guesser;4;2;2;1;2;1;6;1;nus;2;45;2_4
4;HT;ComGame_Guesser;2;4;2;4;5;4;7;1;puak;3;48;2_4
4;HT;ComGame_Guesser;4;2;2;7;3;3;5;0;aike;3;47;2_4
4;HT;ComGame_Guesser;2;4;2;1;6;6;0;0;nup;4;50;2_4
4;HT;ComGame_Guesser;4;2;2;2;7;0;2;0;sika;4;49;2_4
4;HT;ComGame_Guesser;2;4;2;7;2;1;6;1;aike;5;52;2_4
4;HT;ComGame_Guesser;4;2;2;6;5;4;7;1;asap;5;51;2_4
4;HT;ComGame_Guesser;2;4;2;2;8;7;3;1;kessip;6;54;2_4
4;HT;ComGame_Guesser;4;2;2;3;8;6;3;0;nipa;6;53;2_4
4;HT;ComGame_Guesser;2;4;2;3;6;2;0;0;nipa;7;56;2_4
4;HT;ComGame_Guesser;4;2;2;5;8;7;3;1;nekip;7;55;2_4
4;HT;ComGame_Guesser;2;3;3;3;1;0;1;1;puak;0;58;2_3
4;HT;ComGame_Guesser;3;2;3;1;3;7;5;0;nus;0;57;2_3
4;HT;ComGame_Guesser;2;3;3;1;3;3;5;0;nus;1;60;2_3
4;HT;ComGame_Guesser;3;2;3;4;1;0;1;1;pauk;1;59;2_3
4;HT;ComGame_Guesser;2;3;3;0;4;6;4;0;esip;2;62;2_3
4;HT;ComGame_Guesser;3;2;3;2;2;5;6;0;inus;2;61;2_3
4;HT;ComGame_Guesser;2;3;3;6;7;5;2;0;asap;3;64;2_3
4;HT;ComGame_Guesser;3;2;3;0;2;1;6;1;inus;3;63;2_3
4;HT;ComGame_Guesser;2;3;3;4;5;4;7;1;pauk;4;66;2_3
4;HT;ComGame_Guesser;3;2;3;7;4;3;4;1;aike;4;65;2_3
4;HT;ComGame_Guesser;2;3;3;5;8;7;3;1;puak;5;68;2_3
4;HT;ComGame_Guesser;3;2;3;3;4;2;4;0;enuk;5;67;2_3
4;HT;ComGame_Guesser;2;3;3;2;6;2;0;0;kessip;6;70;2_3
4;HT;ComGame_Guesser;3;2;3;5;6;6;0;0;kaup;6;69;2_3
4;HT;ComGame_Guesser;2;3;3;7;2;1;6;1;aike;7;72;2_3
4;HT;ComGame_Guesser;3;2;3;6;5;4;7;1;esap;7;71;2_3
4;HT;ComGame_Guesser;2;4;5;1;3;3;5;0;nus;0;90;2_4
4;HT;ComGame_Guesser;4;2;5;4;1;0;1;1;puak;0;89;2_4
4;HT;ComGame_Guesser;2;4;5;4;3;2;5;1;puak;1;92;2_4
4;HT;ComGame_Guesser;4;2;5;5;4;3;4;1;nekip;1;91;2_4
4;HT;ComGame_Guesser;2;4;5;3;5;4;7;1;pieu;2;94;2_4
4;HT;ComGame_Guesser;4;2;5;7;4;7;4;0;aike;2;93;2_4
4;HT;ComGame_Guesser;2;4;5;6;8;5;3;0;asap;3;96;2_4
4;HT;ComGame_Guesser;4;2;5;0;2;1;6;1;nusa;3;95;2_4
4;HT;ComGame_Guesser;2;4;5;0;1;0;1;1;nusa;4;98;2_4
4;HT;ComGame_Guesser;4;2;5;1;6;5;0;1;nus;4;97;2_4
4;HT;ComGame_Guesser;2;4;5;5;8;7;3;1;nekip;5;100;2_4
4;HT;ComGame_Guesser;4;2;5;3;3;2;5;1;sika;5;99;2_4
4;HT;ComGame_Guesser;2;4;5;7;6;6;0;0;aike;6;102;2_4
4;HT;ComGame_Guesser;4;2;5;2;1;4;1;0;inus;6;101;2_4
4;HT;ComGame_Guesser;2;4;5;2;2;1;6;1;kessip;7;104;2_4
4;HT;ComGame_Guesser;4;2;5;6;7;6;2;1;anap;7;103;2_4
4;HT;ComGame_Guesser;2;3;6;3;6;5;0;1;puak;0;106;2_3
4;HT;ComGame_Guesser;3;2;6;0;3;7;5;0;inus;0;105;2_3
4;HT;ComGame_Guesser;2;3;6;2;2;1;6;1;kessip;1;108;2_3
4;HT;ComGame_Guesser;3;2;6;6;3;6;5;0;esep;1;107;2_3
