GroupNum;GroupType;TypeTest;PartID;Partner;Round;Shape;KeyPressed;PositionItem;ChosenItem;ACC;Word;ID_CG;index;pair
2;HM;block2_passive_exp;3;NA;0;3;NA;NA;NA;NA;esip;0;13;NA
2;HM;block2_passive_exp;3;NA;0;5;NA;NA;NA;NA;nekuki;0;14;NA
2;HM;block2_passive_exp;3;NA;0;6;NA;NA;NA;NA;anap;0;15;NA
2;HM;block2_passive_exp;3;NA;0;2;NA;NA;NA;NA;kesip;0;16;NA
2;HM;testing_set;3;NA;0;4;NA;NA;NA;0;esip;0;17;NA
2;HM;testing_set;3;NA;0;5;NA;NA;NA;0;nekuke;0;18;NA
2;HM;testing_set;3;NA;0;1;NA;NA;NA;0;nunu;0;19;NA
2;HM;testing_set;3;NA;0;6;NA;NA;NA;0;apap;0;20;NA
2;HM;testing_set;3;NA;0;0;NA;NA;NA;0;anuna;0;21;NA
2;HM;testing_set;3;NA;0;7;NA;NA;NA;1;aike;0;22;NA
2;HM;testing_set;3;NA;0;3;NA;NA;NA;1;esip;0;23;NA
2;HM;testing_set;3;NA;0;2;NA;NA;NA;0;kepip;0;24;NA
2;HM;final_testing;3;NA;0;6;NA;NA;NA;NA;asap;0;169;NA
2;HM;final_testing;3;NA;0;7;NA;NA;NA;NA;aike;0;170;NA
2;HM;final_testing;3;NA;0;1;NA;NA;NA;NA;nus;0;171;NA
2;HM;final_testing;3;NA;0;3;NA;NA;NA;NA;puki;0;172;NA
2;HM;final_testing;3;NA;0;0;NA;NA;NA;NA;nuna;0;173;NA
2;HM;final_testing;3;NA;0;2;NA;NA;NA;NA;kesip;0;174;NA
2;HM;final_testing;3;NA;0;4;NA;NA;NA;NA;puik;0;175;NA
2;HM;final_testing;3;NA;0;5;NA;NA;NA;NA;nekuki;0;176;NA
2;HM;block1_passive_exp;4;NA;0;5;NA;NA;NA;NA;nekuki;0;1;NA
2;HM;block1_passive_exp;4;NA;0;0;NA;NA;NA;NA;nusa;0;2;NA
2;HM;block1_passive_exp;4;NA;0;6;NA;NA;NA;NA;anap;0;3;NA
2;HM;block1_passive_exp;4;NA;0;4;NA;NA;NA;NA;puak;0;4;NA
2;HM;block1_passive_exp;4;NA;0;1;NA;NA;NA;NA;nus;0;5;NA
2;HM;block1_passive_exp;4;NA;0;7;NA;NA;NA;NA;aike;0;6;NA
2;HM;block1_passive_exp;4;NA;0;2;NA;NA;NA;NA;kesip;0;7;NA
2;HM;block1_passive_exp;4;NA;0;3;NA;NA;NA;NA;esip;0;8;NA
2;HM;block2_passive_exp;4;NA;0;6;NA;NA;NA;NA;anap;0;9;NA
2;HM;block2_passive_exp;4;NA;0;5;NA;NA;NA;NA;nekuki;0;10;NA
2;HM;block2_passive_exp;4;NA;0;4;NA;NA;NA;NA;puak;0;11;NA
2;HM;block2_passive_exp;4;NA;0;7;NA;NA;NA;NA;aike;0;12;NA
2;HM;block2_passive_exp;4;NA;0;1;NA;NA;NA;NA;nus;0;13;NA
2;HM;block2_passive_exp;4;NA;0;2;NA;NA;NA;NA;kesip;0;14;NA
2;HM;block2_passive_exp;4;NA;0;3;NA;NA;NA;NA;esip;0;15;NA
2;HM;block2_passive_exp;4;NA;0;0;NA;NA;NA;NA;nusa;0;16;NA
2;HM;testing_set;4;NA;0;6;NA;NA;NA;0;enuik;0;17;NA
2;HM;testing_set;4;NA;0;7;NA;NA;NA;1;aike;0;18;NA
2;HM;testing_set;4;NA;0;1;NA;NA;NA;1;nus;0;19;NA
2;HM;testing_set;4;NA;0;5;NA;NA;NA;0;pinak;0;20;NA
2;HM;testing_set;4;NA;0;2;NA;NA;NA;0;nesu;0;21;NA
2;HM;testing_set;4;NA;0;4;NA;NA;NA;1;puak;0;22;NA
2;HM;testing_set;4;NA;0;3;NA;NA;NA;0;espin;0;23;NA
2;HM;testing_set;4;NA;0;0;NA;NA;NA;1;nusa;0;24;NA
2;HM;final_testing;4;NA;0;2;NA;NA;NA;NA;puik;0;169;NA
2;HM;final_testing;4;NA;0;1;NA;NA;NA;NA;nus;0;170;NA
2;HM;final_testing;4;NA;0;6;NA;NA;NA;NA;asap;0;171;NA
2;HM;final_testing;4;NA;0;4;NA;NA;NA;NA;suipe;0;172;NA
2;HM;final_testing;4;NA;0;3;NA;NA;NA;NA;sik;0;173;NA
2;HM;final_testing;4;NA;0;7;NA;NA;NA;NA;aike;0;174;NA
2;HM;final_testing;4;NA;0;0;NA;NA;NA;NA;nuna;0;175;NA
2;HM;final_testing;4;NA;0;5;NA;NA;NA;NA;akunu;0;176;NA
2;HM;ComGame_Guesser;1;2;1;5;4;3;1;1;pekuke;0;26;1_2
2;HM;ComGame_Guesser;2;1;1;1;1;0;5;1;nus;0;25;1_2
2;HM;ComGame_Guesser;1;2;1;3;6;6;6;0;pekin;1;28;1_2
2;HM;ComGame_Guesser;2;1;1;7;7;1;7;0;auki;1;27;1_2
2;HM;ComGame_Guesser;1;2;1;4;2;4;3;0;puak;2;30;1_2
2;HM;ComGame_Guesser;2;1;1;2;8;2;0;0;kesip;2;29;1_2
2;HM;ComGame_Guesser;1;2;1;1;6;2;6;0;nus;3;32;1_2
2;HM;ComGame_Guesser;2;1;1;4;8;3;0;0;peuk;3;31;1_2
2;HM;ComGame_Guesser;1;2;1;2;4;7;1;0;nekip;4;34;1_2
2;HM;ComGame_Guesser;2;1;1;0;1;4;5;0;nus;4;33;1_2
2;HM;ComGame_Guesser;1;2;1;6;3;1;4;0;pasi;5;36;1_2
2;HM;ComGame_Guesser;2;1;1;3;3;5;4;0;aus;5;35;1_2
2;HM;ComGame_Guesser;1;2;1;7;5;0;2;0;aike;6;38;1_2
2;HM;ComGame_Guesser;2;1;1;5;7;6;7;1;nekuki;6;37;1_2
2;HM;ComGame_Guesser;1;2;1;0;6;5;6;1;peuk;7;40;1_2
2;HM;ComGame_Guesser;2;1;1;6;3;7;4;0;anai;7;39;1_2
2;HM;ComGame_Guesser;1;3;2;1;6;5;6;1;nus;0;42;1_3
2;HM;ComGame_Guesser;3;1;2;6;8;3;0;0;asap;0;41;1_3
2;HM;ComGame_Guesser;1;3;2;6;1;0;5;1;asap;1;44;1_3
2;HM;ComGame_Guesser;3;1;2;5;6;5;6;1;nekuku;1;43;1_3
2;HM;ComGame_Guesser;1;3;2;5;5;4;2;1;nekuku;2;46;1_3
2;HM;ComGame_Guesser;3;1;2;2;1;0;5;1;kepip;2;45;1_3
2;HM;ComGame_Guesser;1;3;2;4;4;3;1;1;pakin;3;48;1_3
2;HM;ComGame_Guesser;3;1;2;1;2;2;3;0;nus;3;47;1_3
2;HM;ComGame_Guesser;1;3;2;7;8;7;0;1;aike;4;50;1_3
2;HM;ComGame_Guesser;3;1;2;0;7;6;7;1;nuna;4;49;1_3
2;HM;ComGame_Guesser;1;3;2;0;3;2;4;1;nuna;5;52;1_3
2;HM;ComGame_Guesser;3;1;2;4;8;7;0;1;esip;5;51;1_3
2;HM;ComGame_Guesser;1;3;2;2;2;1;3;1;nekip;6;54;1_3
2;HM;ComGame_Guesser;3;1;2;3;5;4;2;1;enup;6;53;1_3
2;HM;ComGame_Guesser;1;3;2;3;7;6;7;1;enup;7;56;1_3
2;HM;ComGame_Guesser;3;1;2;7;2;1;3;1;aike;7;55;1_3
2;HM;ComGame_Guesser;1;4;3;1;3;0;4;0;nus;0;57;1_4
2;HM;ComGame_Guesser;4;1;3;5;8;3;0;0;aipu;0;58;1_4
2;HM;ComGame_Guesser;1;4;3;5;7;6;7;1;nekuku;1;59;1_4
2;HM;ComGame_Guesser;4;1;3;7;1;0;5;1;aike;1;60;1_4
2;HM;ComGame_Guesser;1;4;3;2;8;5;0;0;pekin;2;61;1_4
2;HM;ComGame_Guesser;4;1;3;6;3;4;4;0;piun;2;62;1_4
2;HM;ComGame_Guesser;1;4;3;3;2;2;3;0;sekin;3;63;1_4
2;HM;ComGame_Guesser;4;1;3;4;3;1;4;0;sikin;3;64;1_4
2;HM;ComGame_Guesser;1;4;3;6;4;7;1;0;asap;4;65;1_4
2;HM;ComGame_Guesser;4;1;3;0;6;5;6;1;nus;4;66;1_4
2;HM;ComGame_Guesser;1;4;3;7;2;4;3;0;aike;5;67;1_4
2;HM;ComGame_Guesser;4;1;3;2;7;6;7;1;aiku;5;68;1_4
2;HM;ComGame_Guesser;1;4;3;0;8;1;0;0;peuk;6;69;1_4
2;HM;ComGame_Guesser;4;1;3;3;5;7;2;0;pike;6;70;1_4
2;HM;ComGame_Guesser;1;4;3;4;4;3;1;1;paki;7;71;1_4
2;HM;ComGame_Guesser;4;1;3;1;5;2;2;0;nus;7;72;1_4
2;HM;ComGame_Guesser;1;2;4;5;8;7;0;1;nekuku;0;74;1_2
2;HM;ComGame_Guesser;2;1;4;0;1;0;5;1;auki;0;73;1_2
2;HM;ComGame_Guesser;1;2;4;0;4;2;1;0;auki;1;76;1_2
2;HM;ComGame_Guesser;2;1;4;4;8;7;0;1;eus;1;75;1_2
2;HM;ComGame_Guesser;1;2;4;6;4;3;1;1;asap;2;78;1_2
2;HM;ComGame_Guesser;2;1;4;1;7;5;7;0;nus;2;77;1_2
2;HM;ComGame_Guesser;1;2;4;4;3;6;4;0;paki;3;80;1_2
2;HM;ComGame_Guesser;2;1;4;7;2;2;3;0;auki;3;79;1_2
2;HM;ComGame_Guesser;1;2;4;1;5;4;2;1;nus;4;82;1_2
2;HM;ComGame_Guesser;2;1;4;2;4;3;1;1;kesip;4;81;1_2
2;HM;ComGame_Guesser;1;2;4;7;6;5;6;1;aike;5;84;1_2
2;HM;ComGame_Guesser;2;1;4;6;7;6;7;1;anap;5;83;1_2
2;HM;ComGame_Guesser;1;2;4;2;3;1;4;0;kesip;6;86;1_2
2;HM;ComGame_Guesser;2;1;4;3;5;4;2;1;neis;6;85;1_2
2;HM;ComGame_Guesser;1;2;4;3;1;0;5;1;neus;7;88;1_2
2;HM;ComGame_Guesser;2;1;4;5;2;1;3;1;nekuki;7;87;1_2
2;HM;ComGame_Guesser;1;3;5;2;3;7;4;0;kesip;0;90;1_3
2;HM;ComGame_Guesser;3;1;5;0;5;4;2;1;nuna;0;89;1_3
2;HM;ComGame_Guesser;1;3;5;1;6;5;6;1;nus;1;92;1_3
2;HM;ComGame_Guesser;3;1;5;6;4;3;1;1;asap;1;91;1_3
2;HM;ComGame_Guesser;1;3;5;5;4;3;1;1;nekuke;2;94;1_3
2;HM;ComGame_Guesser;3;1;5;1;1;0;5;1;nus;2;93;1_3
2;HM;ComGame_Guesser;1;3;5;7;1;0;5;1;aike;3;96;1_3
2;HM;ComGame_Guesser;3;1;5;5;7;6;7;1;nekuku;3;95;1_3
2;HM;ComGame_Guesser;1;3;5;4;7;6;7;1;neus;4;98;1_3
2;HM;ComGame_Guesser;3;1;5;7;2;2;3;0;aike;4;97;1_3
2;HM;ComGame_Guesser;1;3;5;6;5;4;2;1;asap;5;100;1_3
2;HM;ComGame_Guesser;3;1;5;2;6;5;6;1;kesip;5;99;1_3
2;HM;ComGame_Guesser;1;3;5;3;3;2;4;1;puki;6;102;1_3
2;HM;ComGame_Guesser;3;1;5;4;2;1;3;1;neus;6;101;1_3
2;HM;ComGame_Guesser;1;3;5;0;8;1;0;0;pike;7;104;1_3
2;HM;ComGame_Guesser;3;1;5;3;2;7;3;0;puki;7;103;1_3
2;HM;ComGame_Guesser;1;4;6;1;3;1;4;0;nus;0;105;1_4
2;HM;ComGame_Guesser;4;1;6;3;4;3;1;1;sik;0;106;1_4
2;HM;ComGame_Guesser;1;4;6;4;4;3;1;1;keup;1;107;1_4
2;HM;ComGame_Guesser;4;1;6;1;5;2;2;0;nus;1;108;1_4
2;HM;ComGame_Guesser;1;4;6;2;8;7;0;1;kesip;2;109;1_4
2;HM;ComGame_Guesser;4;1;6;0;3;4;4;0;piuk;2;110;1_4
2;HM;ComGame_Guesser;1;4;6;0;6;5;6;1;pike;3;111;1_4
2;HM;ComGame_Guesser;4;1;6;6;7;7;7;0;asap;3;112;1_4
2;HM;ComGame_Guesser;1;4;6;7;5;2;2;0;aike;4;113;1_4
2;HM;ComGame_Guesser;4;1;6;4;7;6;7;1;pineu;4;114;1_4
2;HM;ComGame_Guesser;1;4;6;3;1;0;5;1;sik;5;115;1_4
2;HM;ComGame_Guesser;4;1;6;5;2;1;3;1;akunu;5;116;1_4
2;HM;ComGame_Guesser;1;4;6;5;8;4;0;0;nekuku;6;117;1_4
2;HM;ComGame_Guesser;4;1;6;2;1;0;5;1;aine;6;118;1_4
2;HM;ComGame_Guesser;1;4;6;6;7;6;7;1;asap;7;119;1_4
2;HM;ComGame_Guesser;4;1;6;7;6;5;6;1;aike;7;120;1_4
2;HM;ComGame_Guesser;1;2;7;0;3;6;4;0;pike;0;122;1_2
2;HM;ComGame_Guesser;2;1;7;7;2;7;3;0;auki;0;121;1_2
2;HM;ComGame_Guesser;1;2;7;2;4;3;1;1;kesip;1;124;1_2
2;HM;ComGame_Guesser;2;1;7;1;5;4;2;1;nus;1;123;1_2
2;HM;ComGame_Guesser;1;2;7;3;3;7;4;0;sik;2;126;1_2
2;HM;ComGame_Guesser;2;1;7;0;2;1;3;1;aus;2;125;1_2
2;HM;ComGame_Guesser;1;2;7;7;5;4;2;1;aike;3;128;1_2
2;HM;ComGame_Guesser;2;1;7;2;7;6;7;1;kesip;3;127;1_2
2;HM;ComGame_Guesser;1;2;7;6;3;2;4;1;asap;4;130;1_2
2;HM;ComGame_Guesser;2;1;7;4;2;5;3;0;peuk;4;129;1_2
2;HM;ComGame_Guesser;1;2;7;5;2;1;3;1;nekuku;5;132;1_2
2;HM;ComGame_Guesser;2;1;7;3;1;0;5;1;peuk;5;131;1_2
2;HM;ComGame_Guesser;1;2;7;4;1;0;5;1;kapi;6;134;1_2
2;HM;ComGame_Guesser;2;1;7;5;3;2;4;1;nekuki;6;133;1_2
2;HM;ComGame_Guesser;1;2;7;1;6;5;6;1;nus;7;136;1_2
2;HM;ComGame_Guesser;2;1;7;6;4;3;1;1;asap;7;135;1_2
2;HM;ComGame_Guesser;1;3;8;4;4;3;1;1;peuk;0;138;1_3
2;HM;ComGame_Guesser;3;1;8;1;3;2;4;1;nus;0;137;1_3
2;HM;ComGame_Guesser;1;3;8;1;6;5;6;1;nus;1;140;1_3
2;HM;ComGame_Guesser;3;1;8;6;4;3;1;1;asap;1;139;1_3
2;HM;ComGame_Guesser;1;3;8;0;3;2;4;1;pike;2;142;1_3
2;HM;ComGame_Guesser;3;1;8;4;2;7;3;0;puik;2;141;1_3
2;HM;ComGame_Guesser;1;3;8;7;8;7;0;1;aike;3;144;1_3
2;HM;ComGame_Guesser;3;1;8;0;7;6;7;1;nuna;3;143;1_3
2;HM;ComGame_Guesser;1;3;8;2;1;0;5;1;kesip;4;146;1_3
2;HM;ComGame_Guesser;3;1;8;5;5;4;2;1;nekuki;4;145;1_3
2;HM;ComGame_Guesser;1;3;8;6;2;1;3;1;asap;5;148;1_3
2;HM;ComGame_Guesser;3;1;8;3;6;5;6;1;puki;5;147;1_3
2;HM;ComGame_Guesser;1;3;8;3;5;4;2;1;puki;6;150;1_3
2;HM;ComGame_Guesser;3;1;8;2;2;1;3;1;kesip;6;149;1_3
2;HM;ComGame_Guesser;1;3;8;5;7;6;7;1;nekuki;7;152;1_3
2;HM;ComGame_Guesser;3;1;8;7;1;0;5;1;aike;7;151;1_3
2;HM;ComGame_Guesser;1;4;9;3;4;3;1;1;peuk;0;153;1_4
2;HM;ComGame_Guesser;4;1;9;1;5;1;2;0;nus;0;154;1_4
2;HM;ComGame_Guesser;1;4;9;2;3;2;4;1;kesip;1;155;1_4
2;HM;ComGame_Guesser;4;1;9;4;5;4;2;1;kiup;1;156;1_4
2;HM;ComGame_Guesser;1;4;9;0;6;5;6;1;nuna;2;157;1_4
2;HM;ComGame_Guesser;4;1;9;6;3;7;4;0;asap;2;158;1_4
2;HM;ComGame_Guesser;1;4;9;5;7;6;7;1;nekuki;3;159;1_4
2;HM;ComGame_Guesser;4;1;9;7;1;0;5;1;aike;3;160;1_4
2;HM;ComGame_Guesser;1;4;9;6;2;1;3;1;asap;4;161;1_4
2;HM;ComGame_Guesser;4;1;9;3;6;5;6;1;sik;4;162;1_4
2;HM;ComGame_Guesser;1;4;9;4;1;0;5;1;kapi;5;163;1_4
2;HM;ComGame_Guesser;4;1;9;5;3;2;4;1;akununu;5;164;1_4
2;HM;ComGame_Guesser;1;4;9;7;8;7;0;1;aike;6;165;1_4
2;HM;ComGame_Guesser;4;1;9;0;7;6;7;1;nuna;6;166;1_4
2;HM;ComGame_Guesser;1;4;9;1;2;4;3;0;nus;7;167;1_4
2;HM;ComGame_Guesser;4;1;9;2;4;3;1;1;piuk;7;168;1_4
2;HM;ComGame_Guesser;2;4;2;1;2;5;3;0;nus;0;42;2_4
2;HM;ComGame_Guesser;4;2;2;6;8;3;0;0;puip;0;41;2_4
2;HM;ComGame_Guesser;2;4;2;6;3;0;4;0;anai;1;44;2_4
2;HM;ComGame_Guesser;4;2;2;5;7;5;7;0;puine;1;43;2_4
2;HM;ComGame_Guesser;2;4;2;5;7;4;7;0;nekuki;2;46;2_4
2;HM;ComGame_Guesser;4;2;2;2;3;0;4;0;esan;2;45;2_4
2;HM;ComGame_Guesser;2;4;2;4;2;3;3;0;pauk;3;48;2_4
2;HM;ComGame_Guesser;4;2;2;1;2;2;3;0;nusi;3;47;2_4
2;HM;ComGame_Guesser;2;4;2;7;3;7;4;0;akie;4;50;2_4
2;HM;ComGame_Guesser;4;2;2;0;7;6;7;1;puni;4;49;2_4
2;HM;ComGame_Guesser;2;4;2;0;4;2;1;0;nus;5;52;2_4
2;HM;ComGame_Guesser;4;2;2;4;8;7;0;1;eaik;5;51;2_4
2;HM;ComGame_Guesser;2;4;2;2;1;1;5;0;kesip;6;54;2_4
2;HM;ComGame_Guesser;4;2;2;3;2;4;3;0;nikip;6;53;2_4
2;HM;ComGame_Guesser;2;4;2;3;7;6;7;1;nekip;7;56;2_4
2;HM;ComGame_Guesser;4;2;2;7;2;1;3;1;aike;7;55;2_4
2;HM;ComGame_Guesser;2;3;3;5;8;3;0;0;nekuki;0;58;2_3
2;HM;ComGame_Guesser;3;2;3;1;1;0;5;1;nus;0;57;2_3
2;HM;ComGame_Guesser;2;3;3;7;1;0;5;1;auki;1;60;2_3
2;HM;ComGame_Guesser;3;2;3;5;7;6;7;1;nekuku;1;59;2_3
2;HM;ComGame_Guesser;2;3;3;6;5;4;2;1;anak;2;62;2_3
2;HM;ComGame_Guesser;3;2;3;2;6;5;6;1;kepip;2;61;2_3
2;HM;ComGame_Guesser;2;3;3;4;2;1;3;1;peaik;3;64;2_3
2;HM;ComGame_Guesser;3;2;3;3;2;2;3;0;enup;3;63;2_3
2;HM;ComGame_Guesser;2;3;3;0;4;5;1;0;aus;4;66;2_3
2;HM;ComGame_Guesser;3;2;3;6;8;7;0;1;asap;4;65;2_3
2;HM;ComGame_Guesser;2;3;3;2;7;6;7;1;kesip;5;68;2_3
2;HM;ComGame_Guesser;3;2;3;7;5;4;2;1;aike;5;67;2_3
2;HM;ComGame_Guesser;2;3;3;3;4;7;1;0;euk;6;70;2_3
2;HM;ComGame_Guesser;3;2;3;0;2;1;3;1;nuna;6;69;2_3
2;HM;ComGame_Guesser;2;3;3;1;5;2;2;0;nuna;7;72;2_3
2;HM;ComGame_Guesser;3;2;3;4;8;3;0;0;esip;7;71;2_3
2;HM;ComGame_Guesser;2;4;5;2;4;7;1;0;kesip;0;90;2_4
2;HM;ComGame_Guesser;4;2;5;0;5;4;2;1;nus;0;89;2_4
2;HM;ComGame_Guesser;2;4;5;1;8;5;0;0;nus;1;92;2_4
2;HM;ComGame_Guesser;4;2;5;6;4;3;1;1;asap;1;91;2_4
2;HM;ComGame_Guesser;2;4;5;5;4;3;1;1;nekuki;2;94;2_4
2;HM;ComGame_Guesser;4;2;5;1;1;0;5;1;nus;2;93;2_4
2;HM;ComGame_Guesser;2;4;5;7;2;0;3;0;auki;3;96;2_4
2;HM;ComGame_Guesser;4;2;5;5;3;6;4;0;akunu;3;95;2_4
2;HM;ComGame_Guesser;2;4;5;4;7;6;7;1;pauki;4;98;2_4
2;HM;ComGame_Guesser;4;2;5;7;5;2;2;0;aike;4;97;2_4
2;HM;ComGame_Guesser;2;4;5;6;2;4;3;0;anak;5;100;2_4
2;HM;ComGame_Guesser;4;2;5;2;5;5;2;0;neik;5;99;2_4
2;HM;ComGame_Guesser;2;4;5;3;3;2;4;1;neik;6;102;2_4
2;HM;ComGame_Guesser;4;2;5;4;5;1;2;0;pike;6;101;2_4
2;HM;ComGame_Guesser;2;4;5;0;2;1;3;1;aus;7;104;2_4
2;HM;ComGame_Guesser;4;2;5;3;2;7;3;0;sik;7;103;2_4
2;HM;ComGame_Guesser;2;3;6;3;4;3;1;1;pauki;0;106;2_3
2;HM;ComGame_Guesser;3;2;6;1;2;1;3;1;nus;0;105;2_3
